x,y,flux(W/m2)
-0.76,3.8,0.0169961
-0.68,3.8,0.0174618
-0.6,3.8,0.0195572
-0.52,3.8,0.0144351
-0.44,3.8,0.0153664
-0.36,3.8,0.01979
-0.28,3.8,0.0155992
-0.2,3.8,0.0179274
-0.12,3.8,0.0111755
-0.04,3.8,0.0188587
0.04,3.8,0.015832
0.12,3.8,0.0188587
0.2,3.8,0.0207213
0.28,3.8,0.0165305
0.36,3.8,0.0151335
0.44,3.8,0.0162977
0.52,3.8,0.0151335
0.6,3.8,0.0183931
0.68,3.8,0.0151335
0.76,3.8,0.0172289
0.84,3.8,0.0146679
0.92,3.8,0.0153663
1,3.8,0.0176946
1.08,3.8,0.0181602
1.16,3.8,0.0181602
1.24,3.8,0.0160648
1.32,3.8,0.0169961
1.4,3.8,0.0151335
1.48,3.8,0.0128052
1.56,3.8,0.0135037
1.64,3.8,0.0123396
1.72,3.8,0.0153663
1.8,3.8,0.0132709
1.88,3.8,0.0155991
1.96,3.8,0.0128052
2.04,3.8,0.0121067
2.12,3.8,0.0128052
2.2,3.8,0.0135036
2.28,3.8,0.0158319
2.36,3.8,0.0125723
2.44,3.8,0.0144349
2.52,3.8,0.0102441
2.6,3.8,0.00931282
2.68,3.8,0.0121067
2.76,3.8,0.00954563
2.84,3.8,0.0125723
2.92,3.8,0.011641
3,3.8,0.00977842
3.08,3.8,0.00791586
3.16,3.8,0.0121066
3.24,3.8,0.00791584
3.32,3.8,0.00814865
3.4,3.8,0.00907992
3.48,3.8,0.00838145
3.56,3.8,0.00861426
3.64,3.8,0.0114081
3.72,3.8,0.00861424
3.8,3.8,0.00605324
3.88,3.8,0.00907985
3.96,3.8,0.00698449
-3.96,3.72,0.00675168
-3.88,3.72,0.00721733
-3.8,3.72,0.0100111
-3.72,3.72,0.0079158
-3.64,3.72,0.00745017
-3.56,3.72,0.00745018
-3.48,3.72,0.00861428
-3.4,3.72,0.0109425
-3.32,3.72,0.00768303
-3.24,3.72,0.0100112
-3.16,3.72,0.0109425
-3.08,3.72,0.00907996
-3,3.72,0.0118738
-2.92,3.72,0.0111754
-2.84,3.72,0.0104769
-2.76,3.72,0.00931282
-2.68,3.72,0.011641
-2.6,3.72,0.0114082
-2.52,3.72,0.0144349
-2.44,3.72,0.0116411
-2.36,3.72,0.0135036
-2.28,3.72,0.0114083
-2.2,3.72,0.0144349
-2.12,3.72,0.0137365
-2.04,3.72,0.0135037
-1.96,3.72,0.0116411
-1.88,3.72,0.0139693
-1.8,3.72,0.0153663
-1.72,3.72,0.0172289
-1.64,3.72,0.0139694
-1.56,3.72,0.0132709
-1.48,3.72,0.0151335
-1.4,3.72,0.0111755
-1.32,3.72,0.0174617
-1.24,3.72,0.0167633
-1.16,3.72,0.0160648
-1.08,3.72,0.0160648
-1,3.72,0.0137366
-0.92,3.72,0.0214198
-0.84,3.72,0.0181603
-0.76,3.72,0.0169961
-0.68,3.72,0.017229
-0.6,3.72,0.0174618
-0.52,3.72,0.0181603
-0.44,3.72,0.0200229
-0.36,3.72,0.0153664
-0.28,3.72,0.021187
-0.2,3.72,0.0176946
-0.12,3.72,0.0149007
-0.04,3.72,0.0195572
0.04,3.72,0.0149007
0.12,3.72,0.0200229
0.2,3.72,0.0195572
0.28,3.72,0.0167633
0.36,3.72,0.0174618
0.44,3.72,0.0151336
0.52,3.72,0.0155992
0.6,3.72,0.0153664
0.68,3.72,0.0207213
0.76,3.72,0.0181603
0.84,3.72,0.0169961
0.92,3.72,0.0153664
1,3.72,0.0149007
1.08,3.72,0.0169961
1.16,3.72,0.0132709
1.24,3.72,0.0174618
1.32,3.72,0.0169961
1.4,3.72,0.015832
1.48,3.72,0.0179274
1.56,3.72,0.0162976
1.64,3.72,0.0158319
1.72,3.72,0.0130381
1.8,3.72,0.016996
1.88,3.72,0.0137365
1.96,3.72,0.0123396
2.04,3.72,0.0151334
2.12,3.72,0.0139693
2.2,3.72,0.0135037
2.28,3.72,0.0111754
2.36,3.72,0.0146678
2.44,3.72,0.0135036
2.52,3.72,0.013038
2.6,3.72,0.0111754
2.68,3.72,0.00977847
2.76,3.72,0.00954564
2.84,3.72,0.011641
2.92,3.72,0.0107097
3,3.72,0.0100113
3.08,3.72,0.0125723
3.16,3.72,0.00814868
3.24,3.72,0.010244
3.32,3.72,0.0086143
3.4,3.72,0.0104768
3.48,3.72,0.0100112
3.56,3.72,0.0137363
3.64,3.72,0.00814862
3.72,3.72,0.00721734
3.8,3.72,0.00838142
3.88,3.72,0.00651888
3.96,3.72,0.00814858
-3.96,3.64,0.00628606
-3.88,3.64,0.00884706
-3.8,3.64,0.00745016
-3.72,3.64,0.0104768
-3.64,3.64,0.00861427
-3.56,3.64,0.0125722
-3.48,3.64,0.00651892
-3.4,3.64,0.0114081
-3.32,3.64,0.00931277
-3.24,3.64,0.0102441
-3.16,3.64,0.0107097
-3.08,3.64,0.00931279
-3,3.64,0.0114082
-2.92,3.64,0.0118738
-2.84,3.64,0.00977846
-2.76,3.64,0.0104769
-2.68,3.64,0.0104769
-2.6,3.64,0.0118739
-2.52,3.64,0.0109426
-2.44,3.64,0.0114083
-2.36,3.64,0.0109426
-2.28,3.64,0.0121067
-2.2,3.64,0.0114083
-2.12,3.64,0.0118739
-2.04,3.64,0.0146678
-1.96,3.64,0.0174617
-1.88,3.64,0.0155991
-1.8,3.64,0.014435
-1.72,3.64,0.0162976
-1.64,3.64,0.0165304
-1.56,3.64,0.0149007
-1.48,3.64,0.0207213
-1.4,3.64,0.0186259
-1.32,3.64,0.015832
-1.24,3.64,0.0123396
-1.16,3.64,0.0169961
-1.08,3.64,0.0151335
-1,3.64,0.0181603
-0.92,3.64,0.0162977
-0.84,3.64,0.0176946
-0.76,3.64,0.0167633
-0.68,3.64,0.0165305
-0.6,3.64,0.0174618
-0.52,3.64,0.0176946
-0.44,3.64,0.0176946
-0.36,3.64,0.0207214
-0.28,3.64,0.0188588
-0.2,3.64,0.0153664
-0.12,3.64,0.0200229
-0.04,3.64,0.0202557
0.04,3.64,0.0181603
0.12,3.64,0.0195572
0.2,3.64,0.0193244
0.28,3.64,0.0176946
0.36,3.64,0.0176946
0.44,3.64,0.0160649
0.52,3.64,0.021187
0.6,3.64,0.0197901
0.68,3.64,0.017229
0.76,3.64,0.0176946
0.84,3.64,0.0221183
0.92,3.64,0.0218855
1,3.64,0.0151336
1.08,3.64,0.0183931
1.16,3.64,0.0174618
1.24,3.64,0.0135038
1.32,3.64,0.0162976
1.4,3.64,0.0130381
1.48,3.64,0.0151335
1.56,3.64,0.0153663
1.64,3.64,0.0139694
1.72,3.64,0.0151335
1.8,3.64,0.0160648
1.88,3.64,0.0167632
1.96,3.64,0.014435
2.04,3.64,0.0135037
2.12,3.64,0.0158319
2.2,3.64,0.0139693
2.28,3.64,0.013038
2.36,3.64,0.0121067
2.44,3.64,0.0086144
2.52,3.64,0.00838157
2.6,3.64,0.013038
2.68,3.64,0.00931284
2.76,3.64,0.0151333
2.84,3.64,0.0104769
2.92,3.64,0.0125723
3,3.64,0.0107097
3.08,3.64,0.0109425
3.16,3.64,0.0104769
3.24,3.64,0.0114082
3.32,3.64,0.00768303
3.4,3.64,0.0100112
3.48,3.64,0.00838147
3.56,3.64,0.00768301
3.64,3.64,0.00745018
3.72,3.64,0.00721735
3.8,3.64,0.0107096
3.88,3.64,0.00582043
3.96,3.64,0.0104768
-3.96,3.56,0.00861424
-3.88,3.56,0.00582044
-3.8,3.56,0.00814862
-3.72,3.56,0.007683
-3.64,3.56,0.00791582
-3.56,3.56,0.00907993
-3.48,3.56,0.00884712
-3.4,3.56,0.0100112
-3.32,3.56,0.00931278
-3.24,3.56,0.0100112
-3.16,3.56,0.0104769
-3.08,3.56,0.011641
-3,3.56,0.00977846
-2.92,3.56,0.0123395
-2.84,3.56,0.0137364
-2.76,3.56,0.0116411
-2.68,3.56,0.0107098
-2.6,3.56,0.0121067
-2.52,3.56,0.0135037
-2.44,3.56,0.0128052
-2.36,3.56,0.0146678
-2.28,3.56,0.0135037
-2.2,3.56,0.0121068
-2.12,3.56,0.0139693
-2.04,3.56,0.0149006
-1.96,3.56,0.0142022
-1.88,3.56,0.015832
-1.8,3.56,0.0155992
-1.72,3.56,0.0165305
-1.64,3.56,0.0153663
-1.56,3.56,0.0195572
-1.48,3.56,0.0142022
-1.4,3.56,0.0151335
-1.32,3.56,0.0165305
-1.24,3.56,0.0162977
-1.16,3.56,0.0190916
-1.08,3.56,0.0190916
-1,3.56,0.0197901
-0.92,3.56,0.0169962
-0.84,3.56,0.0162977
-0.76,3.56,0.0174618
-0.68,3.56,0.0202557
-0.6,3.56,0.0197901
-0.52,3.56,0.0232824
-0.44,3.56,0.0237481
-0.36,3.56,0.0174618
-0.28,3.56,0.0202557
-0.2,3.56,0.0190916
-0.12,3.56,0.0218855
-0.04,3.56,0.017229
0.04,3.56,0.0195573
0.12,3.56,0.0218855
0.2,3.56,0.0158321
0.28,3.56,0.0197901
0.36,3.56,0.0195573
0.44,3.56,0.0176947
0.52,3.56,0.0207214
0.6,3.56,0.0197901
0.68,3.56,0.0197901
0.76,3.56,0.0216527
0.84,3.56,0.0207214
0.92,3.56,0.0216527
1,3.56,0.021187
1.08,3.56,0.0167633
1.16,3.56,0.0176946
1.24,3.56,0.0207213
1.32,3.56,0.0165305
1.4,3.56,0.017229
1.48,3.56,0.0165305
1.56,3.56,0.0183931
1.64,3.56,0.0167633
1.72,3.56,0.0125725
1.8,3.56,0.0128053
1.88,3.56,0.0123396
1.96,3.56,0.0123396
2.04,3.56,0.0165304
2.12,3.56,0.0155991
2.2,3.56,0.0118739
2.28,3.56,0.013038
2.36,3.56,0.0107098
2.44,3.56,0.0111754
2.52,3.56,0.0107098
2.6,3.56,0.0116411
2.68,3.56,0.010477
2.76,3.56,0.0109426
2.84,3.56,0.0114082
2.92,3.56,0.0104769
3,3.56,0.0128051
3.08,3.56,0.0111754
3.16,3.56,0.0130379
3.24,3.56,0.00884715
3.32,3.56,0.00745022
3.4,3.56,0.0121066
3.48,3.56,0.00838148
3.56,3.56,0.010244
3.64,3.56,0.00768301
3.72,3.56,0.0104768
3.8,3.56,0.00931271
3.88,3.56,0.0100112
3.96,3.56,0.00838142
-3.96,3.48,0.0053548
-3.88,3.48,0.0079158
-3.8,3.48,0.00721736
-3.72,3.48,0.0100112
-3.64,3.48,0.00861429
-3.56,3.48,0.00977839
-3.48,3.48,0.0107097
-3.4,3.48,0.00977842
-3.32,3.48,0.00907997
-3.24,3.48,0.0111754
-3.16,3.48,0.011641
-3.08,3.48,0.0123395
-3,3.48,0.00954564
-2.92,3.48,0.0118739
-2.84,3.48,0.0109426
-2.76,3.48,0.0114082
-2.68,3.48,0.00814875
-2.6,3.48,0.0139693
-2.52,3.48,0.0146678
-2.44,3.48,0.0167632
-2.36,3.48,0.0118739
-2.28,3.48,0.0139693
-2.2,3.48,0.0149006
-2.12,3.48,0.0137365
-2.04,3.48,0.0174617
-1.96,3.48,0.0135037
-1.88,3.48,0.0204884
-1.8,3.48,0.0160648
-1.72,3.48,0.0165305
-1.64,3.48,0.0146679
-1.56,3.48,0.0149007
-1.48,3.48,0.0179274
-1.4,3.48,0.0181603
-1.32,3.48,0.0165305
-1.24,3.48,0.0165305
-1.16,3.48,0.0169962
-1.08,3.48,0.0179275
-1,3.48,0.0142023
-0.92,3.48,0.0176947
-0.84,3.48,0.0176947
-0.76,3.48,0.0204886
-0.68,3.48,0.0214199
-0.6,3.48,0.0218855
-0.52,3.48,0.0195573
-0.44,3.48,0.0221183
-0.36,3.48,0.0221184
-0.28,3.48,0.0207214
-0.2,3.48,0.0204886
-0.12,3.48,0.0195573
-0.04,3.48,0.0209542
0.04,3.48,0.018626
0.12,3.48,0.0218855
0.2,3.48,0.0193245
0.28,3.48,0.0179275
0.36,3.48,0.0216527
0.44,3.48,0.0197901
0.52,3.48,0.0249122
0.6,3.48,0.0232825
0.68,3.48,0.0218855
0.76,3.48,0.0218855
0.84,3.48,0.0221183
0.92,3.48,0.0160649
1,3.48,0.0149008
1.08,3.48,0.0179275
1.16,3.48,0.0169962
1.24,3.48,0.0160649
1.32,3.48,0.0183931
1.4,3.48,0.0155992
1.48,3.48,0.0179274
1.56,3.48,0.0144351
1.64,3.48,0.011874
1.72,3.48,0.0183931
1.8,3.48,0.0155992
1.88,3.48,0.0167633
1.96,3.48,0.0149007
2.04,3.48,0.0121068
2.12,3.48,0.0137365
2.2,3.48,0.0123396
2.28,3.48,0.0151335
2.36,3.48,0.0130381
2.44,3.48,0.0137365
2.52,3.48,0.0109426
2.6,3.48,0.0137365
2.68,3.48,0.015599
2.76,3.48,0.0137365
2.84,3.48,0.0107098
2.92,3.48,0.0111754
3,3.48,0.00838154
3.08,3.48,0.0107097
3.16,3.48,0.0107097
3.24,3.48,0.00861434
3.32,3.48,0.0132707
3.4,3.48,0.0107097
3.48,3.48,0.0100112
3.56,3.48,0.00884712
3.64,3.48,0.00954556
3.72,3.48,0.00907992
3.8,3.48,0.00861427
3.88,3.48,0.00977835
3.96,3.48,0.00861425
-3.96,3.4,0.0079158
-3.88,3.4,0.010244
-3.8,3.4,0.00977837
-3.72,3.4,0.00931275
-3.64,3.4,0.0086143
-3.56,3.4,0.0121066
-3.48,3.4,0.00931278
-3.4,3.4,0.0109425
-3.32,3.4,0.0111754
-3.24,3.4,0.0121067
-3.16,3.4,0.00908
-3.08,3.4,0.011641
-3,3.4,0.00931284
-2.92,3.4,0.0123395
-2.84,3.4,0.0123395
-2.76,3.4,0.0172288
-2.68,3.4,0.0137365
-2.6,3.4,0.0139693
-2.52,3.4,0.0123396
-2.44,3.4,0.0149006
-2.36,3.4,0.0153663
-2.28,3.4,0.014435
-2.2,3.4,0.0188586
-2.12,3.4,0.0211869
-2.04,3.4,0.0155992
-1.96,3.4,0.0160648
-1.88,3.4,0.0186259
-1.8,3.4,0.0151335
-1.72,3.4,0.0160648
-1.64,3.4,0.0162977
-1.56,3.4,0.0204885
-1.48,3.4,0.017229
-1.4,3.4,0.0204885
-1.32,3.4,0.0195572
-1.24,3.4,0.0218855
-1.16,3.4,0.0183931
-1.08,3.4,0.0193244
-1,3.4,0.0218855
-0.92,3.4,0.0218855
-0.84,3.4,0.0204886
-0.76,3.4,0.0221184
-0.68,3.4,0.0183932
-0.6,3.4,0.0190917
-0.52,3.4,0.0267749
-0.44,3.4,0.0200229
-0.36,3.4,0.0221184
-0.28,3.4,0.0183932
-0.2,3.4,0.0204886
-0.12,3.4,0.0193245
-0.04,3.4,0.0237481
0.04,3.4,0.0251451
0.12,3.4,0.0195573
0.2,3.4,0.0216527
0.28,3.4,0.0204886
0.36,3.4,0.0216527
0.44,3.4,0.0188588
0.52,3.4,0.0237481
0.6,3.4,0.0230497
0.68,3.4,0.0172291
0.76,3.4,0.0228168
0.84,3.4,0.0202558
0.92,3.4,0.0188588
1,3.4,0.0223512
1.08,3.4,0.0223511
1.16,3.4,0.0176947
1.24,3.4,0.0209542
1.32,3.4,0.0200229
1.4,3.4,0.0207214
1.48,3.4,0.015832
1.56,3.4,0.0183931
1.64,3.4,0.0183931
1.72,3.4,0.0151335
1.8,3.4,0.0186259
1.88,3.4,0.0146679
1.96,3.4,0.014435
2.04,3.4,0.0139694
2.12,3.4,0.0146679
2.2,3.4,0.0169961
2.28,3.4,0.0165304
2.36,3.4,0.00977855
2.44,3.4,0.0135037
2.52,3.4,0.0116411
2.6,3.4,0.013038
2.68,3.4,0.0144349
2.76,3.4,0.0107098
2.84,3.4,0.0109426
2.92,3.4,0.0142021
3,3.4,0.0107098
3.08,3.4,0.00954565
3.16,3.4,0.00954564
3.24,3.4,0.00838153
3.32,3.4,0.0102441
3.4,3.4,0.00954561
3.48,3.4,0.00814868
3.56,3.4,0.0100112
3.64,3.4,0.00814866
3.72,3.4,0.010244
3.8,3.4,0.00838146
3.88,3.4,0.00791582
3.96,3.4,0.00838144
-3.96,3.32,0.00931272
-3.88,3.32,0.00954555
-3.8,3.32,0.00838147
-3.72,3.32,0.00838148
-3.64,3.32,0.00768303
-3.56,3.32,0.011641
-3.48,3.32,0.0128051
-3.4,3.32,0.0128051
-3.32,3.32,0.0109426
-3.24,3.32,0.0109426
-3.16,3.32,0.0107097
-3.08,3.32,0.0135036
-3,3.32,0.0125723
-2.92,3.32,0.0128052
-2.84,3.32,0.0111754
-2.76,3.32,0.0135037
-2.68,3.32,0.0151334
-2.6,3.32,0.0125724
-2.52,3.32,0.0139693
-2.44,3.32,0.0116411
-2.36,3.32,0.0142022
-2.28,3.32,0.011874
-2.2,3.32,0.0169961
-2.12,3.32,0.0167633
-2.04,3.32,0.0139694
-1.96,3.32,0.0169961
-1.88,3.32,0.0167633
-1.8,3.32,0.0174618
-1.72,3.32,0.0149007
-1.64,3.32,0.0176946
-1.56,3.32,0.0160649
-1.48,3.32,0.0209542
-1.4,3.32,0.0183931
-1.32,3.32,0.0218855
-1.24,3.32,0.0230496
-1.16,3.32,0.0246794
-1.08,3.32,0.0230497
-1,3.32,0.0218855
-0.92,3.32,0.0223512
-0.84,3.32,0.0209542
-0.76,3.32,0.0204886
-0.68,3.32,0.0223512
-0.6,3.32,0.0216528
-0.52,3.32,0.0249123
-0.44,3.32,0.0232825
-0.36,3.32,0.0221184
-0.28,3.32,0.0176947
-0.2,3.32,0.0235154
-0.12,3.32,0.0256108
-0.04,3.32,0.0246795
0.04,3.32,0.0202558
0.12,3.32,0.0211871
0.2,3.32,0.025378
0.28,3.32,0.0223513
0.36,3.32,0.0216528
0.44,3.32,0.0246795
0.52,3.32,0.0263093
0.6,3.32,0.0244466
0.68,3.32,0.0251451
0.76,3.32,0.0207214
0.84,3.32,0.0242138
0.92,3.32,0.0237481
1,3.32,0.0181603
1.08,3.32,0.0197901
1.16,3.32,0.0214199
1.24,3.32,0.0202557
1.32,3.32,0.0207214
1.4,3.32,0.0179275
1.48,3.32,0.0165305
1.56,3.32,0.0202557
1.64,3.32,0.0174618
1.72,3.32,0.0186259
1.8,3.32,0.0204885
1.88,3.32,0.0153664
1.96,3.32,0.0165305
2.04,3.32,0.0111755
2.12,3.32,0.0188587
2.2,3.32,0.0165304
2.28,3.32,0.0153663
2.36,3.32,0.0190915
2.44,3.32,0.0162976
2.52,3.32,0.0128052
2.6,3.32,0.014435
2.68,3.32,0.0125724
2.76,3.32,0.0139693
2.84,3.32,0.0121067
2.92,3.32,0.0111754
3,3.32,0.0118739
3.08,3.32,0.011641
3.16,3.32,0.0137364
3.24,3.32,0.0102441
3.32,3.32,0.0107097
3.4,3.32,0.0121066
3.48,3.32,0.00861433
3.56,3.32,0.0104769
3.64,3.32,0.0107097
3.72,3.32,0.010244
3.8,3.32,0.00791583
3.88,3.32,0.00977837
3.96,3.32,0.00628609
-3.96,3.24,0.00628609
-3.88,3.24,0.0116409
-3.8,3.24,0.00698457
-3.72,3.24,0.00768303
-3.64,3.24,0.00907996
-3.56,3.24,0.0109425
-3.48,3.24,0.00791588
-3.4,3.24,0.00698461
-3.32,3.24,0.011641
-3.24,3.24,0.0132708
-3.16,3.24,0.0107098
-3.08,3.24,0.0132708
-3,3.24,0.0125724
-2.92,3.24,0.0123395
-2.84,3.24,0.013038
-2.76,3.24,0.014435
-2.68,3.24,0.0121068
-2.6,3.24,0.0142022
-2.52,3.24,0.014435
-2.44,3.24,0.0146678
-2.36,3.24,0.0151335
-2.28,3.24,0.0151335
-2.2,3.24,0.0149007
-2.12,3.24,0.0172289
-2.04,3.24,0.0181602
-1.96,3.24,0.021187
-1.88,3.24,0.0169962
-1.8,3.24,0.0176946
-1.72,3.24,0.0223511
-1.64,3.24,0.0186259
-1.56,3.24,0.0207214
-1.48,3.24,0.0167634
-1.4,3.24,0.0200229
-1.32,3.24,0.0193245
-1.24,3.24,0.0211871
-1.16,3.24,0.0179275
-1.08,3.24,0.0211871
-1,3.24,0.0209543
-0.92,3.24,0.0202558
-0.84,3.24,0.0230497
-0.76,3.24,0.0190917
-0.68,3.24,0.0197902
-0.6,3.24,0.026775
-0.52,3.24,0.0249124
-0.44,3.24,0.0272406
-0.36,3.24,0.0251452
-0.28,3.24,0.0244467
-0.2,3.24,0.0239811
-0.12,3.24,0.0251452
-0.04,3.24,0.0223513
0.04,3.24,0.0242139
0.12,3.24,0.0246795
0.2,3.24,0.0244467
0.28,3.24,0.023981
0.36,3.24,0.0265421
0.44,3.24,0.0174619
0.52,3.24,0.0209543
0.6,3.24,0.0263093
0.68,3.24,0.0225841
0.76,3.24,0.0246795
0.84,3.24,0.0221184
0.92,3.24,0.0230497
1,3.24,0.0249123
1.08,3.24,0.0216527
1.16,3.24,0.0209542
1.24,3.24,0.0200229
1.32,3.24,0.0223512
1.4,3.24,0.0221183
1.48,3.24,0.0209542
1.56,3.24,0.0221183
1.64,3.24,0.017229
1.72,3.24,0.0216527
