x,y,flux(W/m2)
-1.48,3.72,0.00395799
-1.4,3.72,0.00442364
-1.32,3.72,0.003958
-1.24,3.72,0.00675188
-1.16,3.72,0.00628623
-1.08,3.72,0.00442365
-1,3.72,0.00419083
-0.92,3.72,0.00605342
-0.84,3.72,0.00232824
-0.76,3.72,0.0058206
-0.68,3.72,0.00419083
-0.6,3.72,0.0058206
-0.52,3.72,0.00628625
-0.44,3.72,0.00535495
-0.36,3.72,0.00698472
-0.28,3.72,0.00512213
-0.2,3.72,0.00651908
-0.12,3.72,0.00605343
-0.04,3.72,0.00698472
0.04,3.72,0.00349236
0.12,3.72,0.00651907
0.2,3.72,0.0058206
0.28,3.72,0.00628625
0.36,3.72,0.00465648
0.44,3.72,0.0058206
0.52,3.72,0.00535495
0.6,3.72,0.00465648
0.68,3.72,0.00442365
0.76,3.72,0.00419083
0.84,3.72,0.00419083
0.92,3.72,0.00512212
1,3.72,0.00442365
1.08,3.72,0.00675188
1.16,3.72,0.00465647
1.24,3.72,0.00349235
1.32,3.72,0.00582058
1.4,3.72,0.00651905
1.48,3.72,0.00419081
1.56,3.72,0.00628622
1.64,3.72,0.00582057
1.72,3.72,0.00535492
1.8,3.72,0.00372516
1.88,3.72,0.00512209
1.96,3.72,0.00442362
2.04,3.72,0.00512209
2.12,3.72,0.00325951
2.2,3.72,0.00442361
2.28,3.72,0.00395797
2.36,3.72,0.00488925
2.44,3.72,0.00302668
2.52,3.72,0.0032595
2.6,3.72,0.00302667
2.68,3.72,0.00325949
2.76,3.72,0.00302667
2.84,3.72,0.00256102
2.92,3.72,0.0034923
3,3.72,0.00395794
3.08,3.72,0.00349229
3.16,3.72,0.00349229
3.24,3.72,0.00349229
3.32,3.72,0.00232819
3.4,3.72,0.00325946
3.48,3.72,0.00465637
3.56,3.72,0.00349227
3.64,3.72,0.00279381
3.72,3.72,0.00279381
3.8,3.72,0.00349226
3.88,3.72,0.00232817
3.96,3.72,0.00349225
-3.96,3.64,0.00232817
-3.88,3.64,0.0013969
-3.8,3.64,0.00256099
-3.72,3.64,0.00325945
-3.64,3.64,0.00442354
-3.56,3.64,0.00349228
-3.48,3.64,0.00349228
-3.4,3.64,0.00279383
-3.32,3.64,0.00256101
-3.24,3.64,0.00372511
-3.16,3.64,0.00325947
-3.08,3.64,0.00302666
-3,3.64,0.00512204
-2.92,3.64,0.0034923
-2.84,3.64,0.00302667
-2.76,3.64,0.00395795
-2.68,3.64,0.00395796
-2.6,3.64,0.00465642
-2.52,3.64,0.00302668
-2.44,3.64,0.00535489
-2.36,3.64,0.00372515
-2.28,3.64,0.00325951
-2.2,3.64,0.00442362
-2.12,3.64,0.00488927
-2.04,3.64,0.0062862
-1.96,3.64,0.00582056
-1.88,3.64,0.00372516
-1.8,3.64,0.00442363
-1.72,3.64,0.00535493
-1.64,3.64,0.00558775
-1.56,3.64,0.00628623
-1.48,3.64,0.00488929
-1.4,3.64,0.00558776
-1.32,3.64,0.00628624
-1.24,3.64,0.00651906
-1.16,3.64,0.00349236
-1.08,3.64,0.00442365
-1,3.64,0.00372518
-0.92,3.64,0.00442366
-0.84,3.64,0.00325954
-0.76,3.64,0.00605343
-0.68,3.64,0.00628625
-0.6,3.64,0.0067519
-0.52,3.64,0.00535496
-0.44,3.64,0.00628626
-0.36,3.64,0.00582061
-0.28,3.64,0.00512214
-0.2,3.64,0.00791603
-0.12,3.64,0.00488931
-0.04,3.64,0.00651908
0.04,3.64,0.00512214
0.12,3.64,0.00488931
0.2,3.64,0.00628626
0.28,3.64,0.00628626
0.36,3.64,0.0076832
0.44,3.64,0.00582061
0.52,3.64,0.00442366
0.6,3.64,0.00395801
0.68,3.64,0.00628625
0.76,3.64,0.00232824
0.84,3.64,0.00721755
0.92,3.64,0.0058206
1,3.64,0.00558777
1.08,3.64,0.00325953
1.16,3.64,0.0048893
1.24,3.64,0.00558777
1.32,3.64,0.007916
1.4,3.64,0.00349235
1.48,3.64,0.00558776
1.56,3.64,0.00651905
1.64,3.64,0.00442364
1.72,3.64,0.00558775
1.8,3.64,0.0051221
1.88,3.64,0.00419081
1.96,3.64,0.00325952
2.04,3.64,0.00256105
2.12,3.64,0.00256104
2.2,3.64,0.00372515
2.28,3.64,0.00279386
2.36,3.64,0.00302668
2.44,3.64,0.00465643
2.52,3.64,0.00349232
2.6,3.64,0.00721746
2.68,3.64,0.00232821
2.76,3.64,0.00302667
2.84,3.64,0.00349231
2.92,3.64,0.00395794
3,3.64,0.00419076
3.08,3.64,0.00256102
3.16,3.64,0.0034923
3.24,3.64,0.00232819
3.32,3.64,0.00395793
3.4,3.64,0.00279383
3.48,3.64,0.00279382
3.56,3.64,0.00209537
3.64,3.64,0.002561
3.72,3.64,0.00279381
3.8,3.64,0.00302663
3.88,3.64,0.00256099
3.96,3.64,0.00232817
-3.96,3.56,0.00279381
-3.88,3.56,0.0039579
-3.8,3.56,0.00232818
-3.72,3.56,0.00325945
-3.64,3.56,0.00279382
-3.56,3.56,0.00256101
-3.48,3.56,0.00162973
-3.4,3.56,0.00209537
-3.32,3.56,0.00279383
-3.24,3.56,0.00186256
-3.16,3.56,0.0023282
-3.08,3.56,0.00325948
-3,3.56,0.00349231
-2.92,3.56,0.00488923
-2.84,3.56,0.00395795
-2.76,3.56,0.00232821
-2.68,3.56,0.00302668
-2.6,3.56,0.00372514
-2.52,3.56,0.0032595
-2.44,3.56,0.00395797
-2.36,3.56,0.00442362
-2.28,3.56,0.0041908
-2.2,3.56,0.00302669
-2.12,3.56,0.00488927
-2.04,3.56,0.00395799
-1.96,3.56,0.00372517
-1.88,3.56,0.00628622
-1.8,3.56,0.00349235
-1.72,3.56,0.00372517
-1.64,3.56,0.0069847
-1.56,3.56,0.00535494
-1.48,3.56,0.00372518
-1.4,3.56,0.00465647
-1.32,3.56,0.00628624
-1.24,3.56,0.00605342
-1.16,3.56,0.0048893
-1.08,3.56,0.00488931
-1,3.56,0.00465648
-0.92,3.56,0.00651908
-0.84,3.56,0.00628626
-0.76,3.56,0.00605343
-0.68,3.56,0.00908015
-0.6,3.56,0.00582061
-0.52,3.56,0.00372519
-0.44,3.56,0.00558779
-0.36,3.56,0.00582061
-0.28,3.56,0.00698474
-0.2,3.56,0.00791604
-0.12,3.56,0.00605344
-0.04,3.56,0.00628627
0.04,3.56,0.00535497
0.12,3.56,0.00838169
0.2,3.56,0.00721756
0.28,3.56,0.00651909
0.36,3.56,0.00861451
0.44,3.56,0.00465649
0.52,3.56,0.00628626
0.6,3.56,0.00465649
0.68,3.56,0.00721756
0.76,3.56,0.00651908
0.84,3.56,0.00558778
0.92,3.56,0.00558778
1,3.56,0.00488931
1.08,3.56,0.0058206
1.16,3.56,0.00512213
1.24,3.56,0.00512213
1.32,3.56,0.00675189
1.4,3.56,0.00605342
1.48,3.56,0.00721753
1.56,3.56,0.00675188
1.64,3.56,0.00279388
1.72,3.56,0.0030267
1.8,3.56,0.00512211
1.88,3.56,0.00582057
1.96,3.56,0.00488928
2.04,3.56,0.00535492
2.12,3.56,0.00372516
2.2,3.56,0.00395798
2.28,3.56,0.00302669
2.36,3.56,0.00349233
2.44,3.56,0.00256104
2.52,3.56,0.00442361
2.6,3.56,0.00535489
2.68,3.56,0.00488925
2.76,3.56,0.00419078
2.84,3.56,0.00279385
2.92,3.56,0.00558769
3,3.56,0.00302667
3.08,3.56,0.00419076
3.16,3.56,0.00256102
3.24,3.56,0.00325947
3.32,3.56,0.00442357
3.4,3.56,0.00465638
3.48,3.56,0.00279383
3.56,3.56,0.00325946
3.64,3.56,0.00349228
3.72,3.56,0.00325945
3.8,3.56,0.00302663
3.88,3.56,0.00256099
3.96,3.56,0.00279381
-3.96,3.48,0.00442353
-3.88,3.48,0.00372508
-3.8,3.48,0.00279382
-3.72,3.48,0.00419073
-3.64,3.48,0.00209537
-3.56,3.48,0.00395792
-3.48,3.48,0.00325947
-3.4,3.48,0.00139692
-3.32,3.48,0.00256102
-3.24,3.48,0.00395794
-3.16,3.48,0.00186256
-3.08,3.48,0.00442359
-3,3.48,0.00372513
-2.92,3.48,0.00279385
-2.84,3.48,0.00395796
-2.76,3.48,0.00209539
-2.68,3.48,0.00558772
-2.6,3.48,0.00302668
-2.52,3.48,0.00372515
-2.44,3.48,0.00442362
-2.36,3.48,0.00465645
-2.28,3.48,0.00325951
-2.2,3.48,0.00419081
-2.12,3.48,0.00628622
-2.04,3.48,0.00325952
-1.96,3.48,0.00465646
-1.88,3.48,0.00465646
-1.8,3.48,0.00465647
-1.72,3.48,0.00558776
-1.64,3.48,0.00605341
-1.56,3.48,0.0048893
-1.48,3.48,0.00721754
-1.4,3.48,0.00349236
-1.32,3.48,0.00535495
-1.24,3.48,0.0067519
-1.16,3.48,0.0067519
-1.08,3.48,0.00442366
-1,3.48,0.00535496
-0.92,3.48,0.00488931
-0.84,3.48,0.00558779
-0.76,3.48,0.00675192
-0.68,3.48,0.00628627
-0.6,3.48,0.00419084
-0.52,3.48,0.00535497
-0.44,3.48,0.00605345
-0.36,3.48,0.00745039
-0.28,3.48,0.00698475
-0.2,3.48,0.00628627
-0.12,3.48,0.00582062
-0.04,3.48,0.00861452
0.04,3.48,0.00582062
0.12,3.48,0.00582062
0.2,3.48,0.00698475
0.28,3.48,0.00628627
0.36,3.48,0.00605345
0.44,3.48,0.00675192
0.52,3.48,0.00535497
0.6,3.48,0.00442367
0.68,3.48,0.00512214
0.76,3.48,0.00488932
0.84,3.48,0.00675191
0.92,3.48,0.00535496
1,3.48,0.00605343
1.08,3.48,0.00442366
1.16,3.48,0.00512213
1.24,3.48,0.00395801
1.32,3.48,0.00558778
1.4,3.48,0.00395801
1.48,3.48,0.0058206
1.56,3.48,0.00675189
1.64,3.48,0.00582059
1.72,3.48,0.00512212
1.8,3.48,0.00325953
1.88,3.48,0.00512211
1.96,3.48,0.00628622
2.04,3.48,0.0051221
2.12,3.48,0.00558775
2.2,3.48,0.00372516
2.28,3.48,0.00535492
2.36,3.48,0.00279387
2.44,3.48,0.00325951
2.52,3.48,0.00395797
2.6,3.48,0.0032595
2.68,3.48,0.00279386
2.76,3.48,0.00419078
2.84,3.48,0.00488924
2.92,3.48,0.00325949
3,3.48,0.00395795
3.08,3.48,0.00512205
3.16,3.48,0.00256102
3.24,3.48,0.00302666
3.32,3.48,0.00395793
3.4,3.48,0.00209537
3.48,3.48,0.00349229
3.56,3.48,0.00256101
3.64,3.48,0.002561
3.72,3.48,0.00232818
3.8,3.48,0.00442354
3.88,3.48,0.00302663
3.96,3.48,0.00279381
-3.96,3.4,0.00302663
-3.88,3.4,0.00232818
-3.8,3.4,0.002561
-3.72,3.4,0.0037251
-3.64,3.4,0.00232819
-3.56,3.4,0.00349229
-3.48,3.4,0.00256101
-3.4,3.4,0.0023282
-3.32,3.4,0.00372512
-3.24,3.4,0.00372512
-3.16,3.4,0.00395795
-3.08,3.4,0.00256103
-3,3.4,0.00512206
-2.92,3.4,0.00372514
-2.84,3.4,0.00419078
-2.76,3.4,0.00279386
-2.68,3.4,0.00558772
-2.6,3.4,0.00349233
-2.52,3.4,0.00582055
-2.44,3.4,0.00558774
-2.36,3.4,0.0041908
-2.28,3.4,0.00279387
-2.2,3.4,0.00442363
-2.12,3.4,0.00488928
-2.04,3.4,0.00628623
-1.96,3.4,0.00488929
-1.88,3.4,0.00419082
-1.8,3.4,0.00535494
-1.72,3.4,0.00442365
-1.64,3.4,0.00535495
-1.56,3.4,0.0058206
-1.48,3.4,0.0067519
-1.4,3.4,0.00651908
-1.32,3.4,0.00395801
-1.24,3.4,0.00442366
-1.16,3.4,0.00698473
-1.08,3.4,0.00605344
-1,3.4,0.00465649
-0.92,3.4,0.00721757
-0.84,3.4,0.00535497
-0.76,3.4,0.00721757
-0.68,3.4,0.0074504
-0.6,3.4,0.00582062
-0.52,3.4,0.0065191
-0.44,3.4,0.0074504
-0.36,3.4,0.00535498
-0.28,3.4,0.00675193
-0.2,3.4,0.0046565
-0.12,3.4,0.00512215
-0.04,3.4,0.00512215
0.04,3.4,0.00745041
0.12,3.4,0.00838171
0.2,3.4,0.00512215
0.28,3.4,0.00745041
0.36,3.4,0.00791606
0.44,3.4,0.00628628
0.52,3.4,0.00628628
0.6,3.4,0.00814887
0.68,3.4,0.00675192
0.76,3.4,0.00512215
0.84,3.4,0.0055878
0.92,3.4,0.00721757
1,3.4,0.00628627
1.08,3.4,0.00651909
1.16,3.4,0.00651909
1.24,3.4,0.00512214
1.32,3.4,0.00698473
1.4,3.4,0.0067519
1.48,3.4,0.00558778
1.56,3.4,0.00465648
1.64,3.4,0.00535495
1.72,3.4,0.00512212
1.8,3.4,0.0048893
1.88,3.4,0.00488929
1.96,3.4,0.00605341
2.04,3.4,0.0060534
2.12,3.4,0.00535493
2.2,3.4,0.0030267
2.28,3.4,0.0051221
2.36,3.4,0.00582056
2.44,3.4,0.0041908
2.52,3.4,0.00442362
2.6,3.4,0.00349233
2.68,3.4,0.00302668
2.76,3.4,0.00465643
2.84,3.4,0.00139693
2.92,3.4,0.00488924
3,3.4,0.00232821
3.08,3.4,0.00372513
3.16,3.4,0.00325949
3.24,3.4,0.0046564
3.32,3.4,0.0046564
3.4,3.4,0.00372511
3.48,3.4,0.00232819
3.56,3.4,0.00256101
3.64,3.4,0.00395792
3.72,3.4,0.00162973
3.8,3.4,0.00349228
3.88,3.4,0.00232818
3.96,3.4,0.00232818
-3.96,3.32,0.00279382
-3.88,3.32,0.00349227
-3.8,3.32,0.00325946
-3.72,3.32,0.00256101
-3.64,3.32,0.00372511
-3.56,3.32,0.00419075
-3.48,3.32,0.00349229
-3.4,3.32,0.00395794
-3.32,3.32,0.00302666
-3.24,3.32,0.00279385
-3.16,3.32,0.00209539
-3.08,3.32,0.00419078
-3,3.32,0.00186257
-2.92,3.32,0.00419078
-2.84,3.32,0.0053549
-2.76,3.32,0.00488926
-2.68,3.32,0.00395797
-2.6,3.32,0.00372516
-2.52,3.32,0.00535492
-2.44,3.32,0.00535492
-2.36,3.32,0.00232823
-2.28,3.32,0.00698469
-2.2,3.32,0.00465646
-2.12,3.32,0.00651905
-2.04,3.32,0.00442365
-1.96,3.32,0.00651906
-1.88,3.32,0.00582059
-1.8,3.32,0.0058206
-1.72,3.32,0.00605342
-1.64,3.32,0.00721755
-1.56,3.32,0.00651908
-1.48,3.32,0.00675191
-1.4,3.32,0.00628626
-1.32,3.32,0.00558779
-1.24,3.32,0.00768322
-1.16,3.32,0.00582062
-1.08,3.32,0.0074504
-1,3.32,0.00605345
-0.92,3.32,0.00721757
-0.84,3.32,0.00721758
-0.76,3.32,0.00605345
-0.68,3.32,0.00698476
-0.6,3.32,0.00838171
-0.52,3.32,0.00488933
-0.44,3.32,0.00884736
-0.36,3.32,0.00698476
-0.28,3.32,0.00628629
-0.2,3.32,0.00861454
-0.12,3.32,0.00861454
-0.04,3.32,0.00582063
0.04,3.32,0.00651911
0.12,3.32,0.00814889
0.2,3.32,0.00605346
0.28,3.32,0.00721759
0.36,3.32,0.00721759
0.44,3.32,0.00814889
0.52,3.32,0.00512216
0.6,3.32,0.00651911
0.68,3.32,0.00675193
0.76,3.32,0.00605346
0.84,3.32,0.00698475
0.92,3.32,0.00535498
1,3.32,0.00698475
1.08,3.32,0.00675192
1.16,3.32,0.00698474
1.24,3.32,0.00628627
1.32,3.32,0.00698474
1.4,3.32,0.00442367
1.48,3.32,0.00512214
1.56,3.32,0.00651908
1.64,3.32,0.00442366
1.72,3.32,0.00512213
1.8,3.32,0.00372518
1.88,3.32,0.00302671
1.96,3.32,0.00419082
2.04,3.32,0.00558776
2.12,3.32,0.00372517
2.2,3.32,0.00442364
2.28,3.32,0.00395799
2.36,3.32,0.00162976
2.44,3.32,0.00442363
2.52,3.32,0.00372516
2.6,3.32,0.00349233
2.68,3.32,0.00698466
2.76,3.32,0.00419079
2.84,3.32,0.00349232
2.92,3.32,0.0032595
3,3.32,0.00256103
3.08,3.32,0.00419078
3.16,3.32,0.00442359
3.24,3.32,0.00512205
3.32,3.32,0.00372512
3.4,3.32,0.00325948
3.48,3.32,0.00419075
3.56,3.32,0.00279383
3.64,3.32,0.00395793
3.72,3.32,0.00209537
3.8,3.32,0.00349228
3.88,3.32,0.00372509
3.96,3.32,0.002561
-3.96,3.24,0.00395791
-3.88,3.24,0.002561
-3.8,3.24,0.00325946
-3.72,3.24,0.00162973
-3.64,3.24,0.00279383
-3.56,3.24,0.00325948
-3.48,3.24,0.0023282
-3.4,3.24,0.00372512
-3.32,3.24,0.00465641
-3.24,3.24,0.00395795
-3.16,3.24,0.00349231
-3.08,3.24,0.00465642
-3,3.24,0.00256104
-2.92,3.24,0.00512207
-2.84,3.24,0.00256104
-2.76,3.24,0.00512208
-2.68,3.24,0.00488927
-2.6,3.24,0.0041908
-2.52,3.24,0.00675186
-2.44,3.24,0.00465646
-2.36,3.24,0.00488928
-2.28,3.24,0.00675187
-2.2,3.24,0.00512211
-2.12,3.24,0.00512212
-2.04,3.24,0.00442365
-1.96,3.24,0.00558777
-1.88,3.24,0.00465648
-1.8,3.24,0.00651908
-1.72,3.24,0.00442366
-1.64,3.24,0.00488931
-1.56,3.24,0.00605344
-1.48,3.24,0.00745039
-1.4,3.24,0.00582062
-1.32,3.24,0.00605345
-1.24,3.24,0.00698475
-1.16,3.24,0.00395803
-1.08,3.24,0.00582063
-1,3.24,0.00512215
-0.92,3.24,0.00605346
-0.84,3.24,0.00768324
-0.76,3.24,0.00675193
-0.68,3.24,0.00814889
-0.6,3.24,0.00628629
-0.52,3.24,0.00582064
-0.44,3.24,0.00838172
-0.36,3.24,0.00791607
-0.28,3.24,0.0081489
-0.2,3.24,0.0118741
-0.12,3.24,0.00931303
-0.04,3.24,0.01071
0.04,3.24,0.00605347
0.12,3.24,0.00931303
0.2,3.24,0.0081489
0.28,3.24,0.00931303
0.36,3.24,0.00931302
0.44,3.24,0.00535499
0.52,3.24,0.00628629
0.6,3.24,0.00745042
0.68,3.24,0.00675194
0.76,3.24,0.00582063
0.84,3.24,0.00325955
0.92,3.24,0.00814888
1,3.24,0.00628628
1.08,3.24,0.00675193
1.16,3.24,0.0065191
1.24,3.24,0.0074504
1.32,3.24,0.00698475
1.4,3.24,0.00721757
