x,y,flux(W/m2)
-1.24,3.72,0.00256106
-1.16,3.72,0.00349235
-1.08,3.72,0.00256106
-1,3.72,0.00302671
-0.92,3.72,0.00209541
-0.84,3.72,0.00279389
-0.76,3.72,0.00302671
-0.68,3.72,0.00232824
-0.6,3.72,0.00256106
-0.52,3.72,0.00302671
-0.44,3.72,0.00279389
-0.36,3.72,0.00186259
-0.28,3.72,0.00349236
-0.2,3.72,0.00372518
-0.12,3.72,0.00325954
-0.04,3.72,0.00256107
0.04,3.72,0.00512213
0.12,3.72,0.00139694
0.2,3.72,0.00256106
0.28,3.72,0.00372519
0.36,3.72,0.00209542
0.44,3.72,0.00162977
0.52,3.72,0.00186259
0.6,3.72,0.00256106
0.68,3.72,0.00279389
0.76,3.72,0.00279389
0.84,3.72,0.00139694
0.92,3.72,0.00302671
1,3.72,0.00325953
1.08,3.72,0.00209541
1.16,3.72,0.00209541
1.24,3.72,0.00256106
1.32,3.72,0.00232823
1.4,3.72,0.00162976
1.48,3.72,0.00116412
1.56,3.72,0.00186258
1.64,3.72,0.00209541
1.72,3.72,0.00186258
1.8,3.72,0.00325952
1.88,3.72,0.00093129
1.96,3.72,0.00256104
2.04,3.72,0.00186258
2.12,3.72,0.00162975
2.2,3.72,0.00162975
2.28,3.72,0.00186257
2.36,3.72,0.00232821
2.44,3.72,0.00209539
2.52,3.72,0.00279385
2.6,3.72,0.00186257
2.68,3.72,0.00279385
2.76,3.72,0.00186256
2.84,3.72,0.000698461
2.92,3.72,0.00209538
3,3.72,0.00186256
3.08,3.72,0.00186256
3.16,3.72,0.00162973
3.24,3.72,0.00325947
3.32,3.72,0.000465638
3.4,3.72,0.00116409
3.48,3.72,0.000931273
3.56,3.72,0.00186254
3.64,3.72,0.00186254
3.72,3.72,0.00116409
3.8,3.72,0.000931269
3.88,3.72,0.00232817
3.96,3.72,0.00116408
-3.96,3.64,0.00116408
-3.88,3.64,0.00116409
-3.8,3.64,0.00139691
-3.72,3.64,0.00116409
-3.64,3.64,0.00162973
-3.56,3.64,0.00162973
-3.48,3.64,0.00162973
-3.4,3.64,0.000931276
-3.32,3.64,0.000931276
-3.24,3.64,0.00139692
-3.16,3.64,0.00162974
-3.08,3.64,0.00256102
-3,3.64,0.0023282
-2.92,3.64,0.00162974
-2.84,3.64,0.00232821
-2.76,3.64,0.00256103
-2.68,3.64,0.00209539
-2.6,3.64,0.0032595
-2.52,3.64,0.00256104
-2.44,3.64,0.00279386
-2.36,3.64,0.00116411
-2.28,3.64,0.0020954
-2.2,3.64,0.00302669
-2.12,3.64,0.00116411
-2.04,3.64,0.00325951
-1.96,3.64,0.00139694
-1.88,3.64,0.00186258
-1.8,3.64,0.00232823
-1.72,3.64,0.00256105
-1.64,3.64,0.00209541
-1.56,3.64,0.00349235
-1.48,3.64,0.00279388
-1.4,3.64,0.00116412
-1.32,3.64,0.00162976
-1.24,3.64,0.00209541
-1.16,3.64,0.00139694
-1.08,3.64,0.00116412
-1,3.64,0.00232824
-0.92,3.64,0.00139694
-0.84,3.64,0.00186259
-0.76,3.64,0.00372519
-0.68,3.64,0.00279389
-0.6,3.64,0.00279389
-0.52,3.64,0.00302672
-0.44,3.64,0.00349236
-0.36,3.64,0.00372519
-0.28,3.64,0.00256107
-0.2,3.64,0.00349237
-0.12,3.64,0.00256107
-0.04,3.64,0.00279389
0.04,3.64,0.00116412
0.12,3.64,0.00186259
0.2,3.64,0.00279389
0.28,3.64,0.00256107
0.36,3.64,0.00302672
0.44,3.64,0.00232824
0.52,3.64,0.00209542
0.6,3.64,0.00186259
0.68,3.64,0.00372519
0.76,3.64,0.00232824
0.84,3.64,0.00372518
0.92,3.64,0.00325954
1,3.64,0.00302671
1.08,3.64,0.00256106
1.16,3.64,0.00256106
1.24,3.64,0.00325953
1.32,3.64,0.00372518
1.4,3.64,0.00372517
1.48,3.64,0.00256106
1.56,3.64,0.00256106
1.64,3.64,0.00186258
1.72,3.64,0.00325952
1.8,3.64,0.00349234
1.88,3.64,0.00162976
1.96,3.64,0.00279387
2.04,3.64,0.0020954
2.12,3.64,0.00162976
2.2,3.64,0.0020954
2.28,3.64,0.00279386
2.36,3.64,0.00232822
2.44,3.64,0.00139693
2.52,3.64,0.00279386
2.6,3.64,0.00209539
2.68,3.64,0.00186257
2.76,3.64,0.00139692
2.84,3.64,0.00139692
2.92,3.64,0.00279384
3,3.64,0.00325948
3.08,3.64,0.00256102
3.16,3.64,0.00186256
3.24,3.64,0.00186256
3.32,3.64,0.00186255
3.4,3.64,0.00232819
3.48,3.64,0.00139691
3.56,3.64,0.00162973
3.64,3.64,0.00186254
3.72,3.64,0.00116409
3.8,3.64,0.00093127
3.88,3.64,0.00116409
3.96,3.64,0.00186254
-3.96,3.56,0.00162972
-3.88,3.56,0.000465635
-3.8,3.56,0.00279381
-3.72,3.56,0.00302664
-3.64,3.56,0.00186255
-3.56,3.56,0.00116409
-3.48,3.56,0.00186255
-3.4,3.56,0.000698457
-3.32,3.56,0.00162974
-3.24,3.56,0.00162974
-3.16,3.56,0.0023282
-3.08,3.56,0.00186256
-3,3.56,0.00162974
-2.92,3.56,0.000931283
-2.84,3.56,0.00162975
-2.76,3.56,0.00232821
-2.68,3.56,0.00139693
-2.6,3.56,0.00232821
-2.52,3.56,0.00186257
-2.44,3.56,0.00279386
-2.36,3.56,0.00279386
-2.28,3.56,0.00232822
-2.2,3.56,0.00279387
-2.12,3.56,0.00139694
-2.04,3.56,0.0020954
-1.96,3.56,0.00349234
-1.88,3.56,0.0030267
-1.8,3.56,0.00139694
-1.72,3.56,0.00325953
-1.64,3.56,0.00139694
-1.56,3.56,0.00302671
-1.48,3.56,0.00186259
-1.4,3.56,0.00349236
-1.32,3.56,0.00302671
-1.24,3.56,0.00442365
-1.16,3.56,0.00256106
-1.08,3.56,0.00325954
-1,3.56,0.00349236
-0.92,3.56,0.00372519
-0.84,3.56,0.00442366
-0.76,3.56,0.00232824
-0.68,3.56,0.00325954
-0.6,3.56,0.00279389
-0.52,3.56,0.00139695
-0.44,3.56,0.00395802
-0.36,3.56,0.0027939
-0.28,3.56,0.00372519
-0.2,3.56,0.00162977
-0.12,3.56,0.00349237
-0.04,3.56,0.00302672
0.04,3.56,0.0018626
0.12,3.56,0.00302672
0.2,3.56,0.00372519
0.28,3.56,0.00349237
0.36,3.56,0.000931298
0.44,3.56,0.00279389
0.52,3.56,0.00279389
0.6,3.56,0.00349237
0.68,3.56,0.00209542
0.76,3.56,0.00279389
0.84,3.56,0.00372519
0.92,3.56,0.00325954
1,3.56,0.00372519
1.08,3.56,0.00186259
1.16,3.56,0.00372518
1.24,3.56,0.00395801
1.32,3.56,0.00162977
1.4,3.56,0.00139694
1.48,3.56,0.00209541
1.56,3.56,0.00279388
1.64,3.56,0.00162976
1.72,3.56,0.00325953
1.8,3.56,0.00256105
1.88,3.56,0.00232823
1.96,3.56,0.00372516
2.04,3.56,0.00279387
2.12,3.56,0.00232823
2.2,3.56,0.00302669
2.28,3.56,0.0020954
2.36,3.56,0.00186258
2.44,3.56,0.00139693
2.52,3.56,0.00162975
2.6,3.56,0.00232821
2.68,3.56,0.00232821
2.76,3.56,0.00395796
2.84,3.56,0.00256103
2.92,3.56,0.0011641
3,3.56,0.00256102
3.08,3.56,0.00139692
3.16,3.56,0.0011641
3.24,3.56,0.00162974
3.32,3.56,0.000465639
3.4,3.56,0.00162973
3.48,3.56,0.00209537
3.56,3.56,0.00116409
3.64,3.56,0.00116409
3.72,3.56,0.00162973
3.8,3.56,0.00139691
3.88,3.56,0.000698453
3.96,3.56,0.00162972
-3.96,3.48,0.00186254
-3.88,3.48,0.00186254
-3.8,3.48,0.00139691
-3.72,3.48,0.000931273
-3.64,3.48,0.00232819
-3.56,3.48,0.00209537
-3.48,3.48,0.000931277
-3.4,3.48,0.00186256
-3.32,3.48,0.00186256
-3.24,3.48,0.00209538
-3.16,3.48,0.00302666
-3.08,3.48,0.00186256
-3,3.48,0.00162974
-2.92,3.48,0.00139693
-2.84,3.48,0.00162975
-2.76,3.48,0.00279386
-2.68,3.48,0.00256104
-2.6,3.48,0.00186257
-2.52,3.48,0.00116411
-2.44,3.48,0.00186258
-2.36,3.48,0.00186258
-2.28,3.48,0.00256105
-2.2,3.48,0.00162976
-2.12,3.48,0.0030267
-2.04,3.48,0.00465646
-1.96,3.48,0.00325952
-1.88,3.48,0.00256106
-1.8,3.48,0.00256106
-1.72,3.48,0.00302671
-1.64,3.48,0.00209541
-1.56,3.48,0.00302671
-1.48,3.48,0.00419083
-1.4,3.48,0.00372518
-1.32,3.48,0.00325954
-1.24,3.48,0.00279389
-1.16,3.48,0.00256107
-1.08,3.48,0.00209542
-1,3.48,0.00325954
-0.92,3.48,0.00209542
-0.84,3.48,0.00349237
-0.76,3.48,0.00395802
-0.68,3.48,0.00395802
-0.6,3.48,0.00325955
-0.52,3.48,0.0027939
-0.44,3.48,0.00395802
-0.36,3.48,0.00256107
-0.28,3.48,0.0037252
-0.2,3.48,0.0037252
-0.12,3.48,0.00302672
-0.04,3.48,0.00419085
0.04,3.48,0.0037252
0.12,3.48,0.00349237
0.2,3.48,0.0046565
0.28,3.48,0.0027939
0.36,3.48,0.00256107
0.44,3.48,0.00302672
0.52,3.48,0.0037252
0.6,3.48,0.00232825
0.68,3.48,0.00442367
0.76,3.48,0.00325955
0.84,3.48,0.00372519
0.92,3.48,0.00232824
1,3.48,0.00162977
1.08,3.48,0.00186259
1.16,3.48,0.00302672
1.24,3.48,0.00349236
1.32,3.48,0.00232824
1.4,3.48,0.00325954
1.48,3.48,0.00232824
1.56,3.48,0.00279389
1.64,3.48,0.00419083
1.72,3.48,0.00442365
1.8,3.48,0.00279388
1.88,3.48,0.00162976
1.96,3.48,0.0030267
2.04,3.48,0.00372517
2.12,3.48,0.00186258
2.2,3.48,0.00232823
2.28,3.48,0.00162976
2.36,3.48,0.00279387
2.44,3.48,0.00186258
2.52,3.48,0.00186258
2.6,3.48,0.00139693
2.68,3.48,0.00209539
2.76,3.48,0.00256103
2.84,3.48,0.00116411
2.92,3.48,0.000698462
3,3.48,0.00139692
3.08,3.48,0.00279385
3.16,3.48,0.00162974
3.24,3.48,0.00186256
3.32,3.48,0.00209538
3.4,3.48,0.00209537
3.48,3.48,0.00209537
3.56,3.48,0.00232819
3.64,3.48,0.00162973
3.72,3.48,0.00139691
3.8,3.48,0.002561
3.88,3.48,0.000931271
3.96,3.48,0.00186254
-3.96,3.4,0.00116409
-3.88,3.4,0.00186254
-3.8,3.4,0.00209536
-3.72,3.4,0.000931275
-3.64,3.4,0.000931276
-3.56,3.4,0.00186255
-3.48,3.4,0.00162974
-3.4,3.4,0.00256102
-3.32,3.4,0.0023282
-3.24,3.4,0.00162974
-3.16,3.4,0.00209538
-3.08,3.4,0.0011641
-3,3.4,0.00232821
-2.92,3.4,0.00232821
-2.84,3.4,0.00349232
-2.76,3.4,0.00419079
-2.68,3.4,0.0020954
-2.6,3.4,0.00186258
-2.52,3.4,0.00256104
-2.44,3.4,0.00279387
-2.36,3.4,0.00162976
-2.28,3.4,0.0020954
-2.2,3.4,0.00256105
-2.12,3.4,0.00162976
-2.04,3.4,0.00116412
-1.96,3.4,0.00279388
-1.88,3.4,0.00302671
-1.8,3.4,0.00209541
-1.72,3.4,0.003958
-1.64,3.4,0.00209542
-1.56,3.4,0.00302671
-1.48,3.4,0.00349236
-1.4,3.4,0.00209542
-1.32,3.4,0.00162977
-1.24,3.4,0.00372519
-1.16,3.4,0.00419084
-1.08,3.4,0.00488932
-1,3.4,0.00302672
-0.92,3.4,0.00325955
-0.84,3.4,0.00302672
-0.76,3.4,0.00325955
-0.68,3.4,0.0037252
-0.6,3.4,0.00302673
-0.52,3.4,0.00256107
-0.44,3.4,0.0046565
-0.36,3.4,0.00302673
-0.28,3.4,0.00419085
-0.2,3.4,0.00442368
-0.12,3.4,0.00232825
-0.04,3.4,0.00209543
0.04,3.4,0.00395803
0.12,3.4,0.00256108
0.2,3.4,0.000698475
0.28,3.4,0.00325955
0.36,3.4,0.00395803
0.44,3.4,0.0027939
0.52,3.4,0.00325955
0.6,3.4,0.00232825
0.68,3.4,0.00256107
0.76,3.4,0.0027939
0.84,3.4,0.00442367
0.92,3.4,0.00325955
1,3.4,0.0018626
1.08,3.4,0.00349237
1.16,3.4,0.00512214
1.24,3.4,0.00279389
1.32,3.4,0.00279389
1.4,3.4,0.00279389
1.48,3.4,0.00349236
1.56,3.4,0.00256106
1.64,3.4,0.00279389
1.72,3.4,0.003958
1.8,3.4,0.00279388
1.88,3.4,0.00256106
1.96,3.4,0.00279388
2.04,3.4,0.00232823
2.12,3.4,0.00232823
2.2,3.4,0.00256105
2.28,3.4,0.00325952
2.36,3.4,0.00162976
2.44,3.4,0.00116411
2.52,3.4,0.00186258
2.6,3.4,0.00232822
2.68,3.4,0.00232822
2.76,3.4,0.00279386
2.84,3.4,0.00256103
2.92,3.4,0.0032595
3,3.4,0.00162975
3.08,3.4,0.00209539
3.16,3.4,0.00302667
3.24,3.4,0.000698461
3.32,3.4,0.00162974
3.4,3.4,0.000931279
3.48,3.4,0.000698459
3.56,3.4,0.000232819
3.64,3.4,0.00139691
3.72,3.4,0.000931274
3.8,3.4,0.00186255
3.88,3.4,0.00139691
3.96,3.4,0.00139691
-3.96,3.32,0.000465636
-3.88,3.32,0.000465637
-3.8,3.32,0.00139691
-3.72,3.32,0.00232819
-3.64,3.32,0.00139691
-3.56,3.32,0.00162974
-3.48,3.32,0.00139692
-3.4,3.32,0.0023282
-3.32,3.32,0.0011641
-3.24,3.32,0.00209538
-3.16,3.32,0.00162974
-3.08,3.32,0.00162975
-3,3.32,0.00302667
-2.92,3.32,0.00256103
-2.84,3.32,0.00162975
-2.76,3.32,0.00256104
-2.68,3.32,0.00139693
-2.6,3.32,0.00162976
-2.52,3.32,0.0020954
-2.44,3.32,0.00232823
-2.36,3.32,0.00116411
-2.28,3.32,0.00139694
-2.2,3.32,0.00209541
-2.12,3.32,0.0030267
-2.04,3.32,0.00372518
-1.96,3.32,0.00349235
-1.88,3.32,0.00419083
-1.8,3.32,0.00232824
-1.72,3.32,0.00232824
-1.64,3.32,0.00232824
-1.56,3.32,0.00302672
-1.48,3.32,0.00302672
-1.4,3.32,0.00232825
-1.32,3.32,0.00302672
-1.24,3.32,0.0037252
-1.16,3.32,0.00349237
-1.08,3.32,0.00349237
-1,3.32,0.00349237
-0.92,3.32,0.00325955
-0.84,3.32,0.00349238
-0.76,3.32,0.0027939
-0.68,3.32,0.00349238
-0.6,3.32,0.00232825
-0.52,3.32,0.00209543
-0.44,3.32,0.00442368
-0.36,3.32,0.00349238
-0.28,3.32,0.00349238
-0.2,3.32,0.00372521
-0.12,3.32,0.00209543
-0.04,3.32,0.00349238
0.04,3.32,0.00372521
0.12,3.32,0.00372521
0.2,3.32,0.00279391
0.28,3.32,0.00419086
0.36,3.32,0.00349238
0.44,3.32,0.00465651
0.52,3.32,0.00325955
0.6,3.32,0.00395803
0.68,3.32,0.00325955
0.76,3.32,0.00419085
0.84,3.32,0.00302673
0.92,3.32,0.0027939
1,3.32,0.00302672
1.08,3.32,0.00209542
1.16,3.32,0.00488932
1.24,3.32,0.00349237
1.32,3.32,0.00256107
1.4,3.32,0.00162977
1.48,3.32,0.00325954
1.56,3.32,0.00372519
1.64,3.32,0.00372519
1.72,3.32,0.00232824
1.8,3.32,0.00116412
1.88,3.32,0.00232824
1.96,3.32,0.00279388
2.04,3.32,0.00186259
2.12,3.32,0.00325953
2.2,3.32,0.00139694
2.28,3.32,0.00162976
2.36,3.32,0.00186258
2.44,3.32,0.00325952
2.52,3.32,0.00232822
2.6,3.32,0.00232822
2.68,3.32,0.00162975
2.76,3.32,0.00116411
2.84,3.32,0.00279386
2.92,3.32,0.00162975
3,3.32,0.00162975
3.08,3.32,0.00232821
3.16,3.32,0.00162974
3.24,3.32,0.00186256
3.32,3.32,0.00139692
3.4,3.32,0.0023282
3.48,3.32,0.00302666
3.56,3.32,0.00209537
3.64,3.32,0.00162973
3.72,3.32,0.00256101
3.8,3.32,0.00232819
3.88,3.32,0.00162973
3.96,3.32,0.00116409
-3.96,3.24,0.00162973
-3.88,3.24,0.00116409
-3.8,3.24,0.00162973
-3.72,3.24,0.0011641
-3.64,3.24,0.00139692
-3.56,3.24,0.00186256
-3.48,3.24,0.00093128
-3.4,3.24,0.00256102
-3.32,3.24,0.000931281
-3.24,3.24,0.00186257
-3.16,3.24,0.00186257
-3.08,3.24,0.00116411
-3,3.24,0.00372514
-2.92,3.24,0.00349232
-2.84,3.24,0.00139693
-2.76,3.24,0.00302669
-2.68,3.24,0.00302669
-2.6,3.24,0.00186258
-2.52,3.24,0.0030267
-2.44,3.24,0.00186258
-2.36,3.24,0.00256105
-2.28,3.24,0.00186259
-2.2,3.24,0.0030267
-2.12,3.24,0.00279388
-2.04,3.24,0.00372518
-1.96,3.24,0.00256106
-1.88,3.24,0.00279389
-1.8,3.24,0.00256107
-1.72,3.24,0.00325954
-1.64,3.24,0.00325954
-1.56,3.24,0.00349237
-1.48,3.24,0.0027939
-1.4,3.24,0.0037252
-1.32,3.24,0.00325955
-1.24,3.24,0.00302672
-1.16,3.24,0.00488933
-1.08,3.24,0.0027939
-1,3.24,0.0018626
-0.92,3.24,0.00325955
-0.84,3.24,0.00535498
-0.76,3.24,0.00372521
-0.68,3.24,0.00419086
-0.6,3.24,0.00535499
-0.52,3.24,0.00442369
-0.44,3.24,0.00488934
-0.36,3.24,0.00419086
-0.28,3.24,0.00395804
-0.2,3.24,0.00279391
-0.12,3.24,0.00372521
-0.04,3.24,0.00395804
0.04,3.24,0.00279391
0.12,3.24,0.00442369
0.2,3.24,0.00512216
0.28,3.24,0.00349238
0.36,3.24,0.00465651
0.44,3.24,0.00535499
0.52,3.24,0.00256108
0.6,3.24,0.00442368
0.68,3.24,0.00419086
0.76,3.24,0.00419086
0.84,3.24,0.00232825
0.92,3.24,0.00419086
1,3.24,0.00419085
1.08,3.24,0.00232825
1.16,3.24,0.00232825
1.24,3.24,0.00349237
1.32,3.24,0.00419085
1.4,3.24,0.00325955
