x,y,flux(W/m2)
-1.8,3.88,0.0019349
-1.72,3.88,0.00231841
-1.64,3.88,0.00256661
-1.56,3.88,0.00275608
-1.48,3.88,0.00292653
-1.4,3.88,0.0031125
-1.32,3.88,0.00336164
-1.24,3.88,0.0037834
-1.16,3.88,0.00423297
-1.08,3.88,0.00483787
-1,3.88,0.00541098
-0.92,3.88,0.00592844
-0.84,3.88,0.0065352
-0.76,3.88,0.00707323
-0.68,3.88,0.00785407
-0.6,3.88,0.00817671
-0.52,3.88,0.00844178
-0.44,3.88,0.00898215
-0.36,3.88,0.00909591
-0.28,3.88,0.00922691
-0.2,3.88,0.00948309
-0.12,3.88,0.00976988
-0.04,3.88,0.0100506
0.04,3.88,0.0101218
0.12,3.88,0.0100809
0.2,3.88,0.0098314
0.28,3.88,0.00936504
0.36,3.88,0.0088486
0.44,3.88,0.00842734
0.52,3.88,0.00816955
0.6,3.88,0.00804976
0.68,3.88,0.00792738
0.76,3.88,0.00765998
0.84,3.88,0.00697476
0.92,3.88,0.00630734
1,3.88,0.00582338
1.08,3.88,0.00537638
1.16,3.88,0.00486918
1.24,3.88,0.00434958
1.32,3.88,0.00374971
1.4,3.88,0.00337041
1.48,3.88,0.00315646
1.56,3.88,0.00282658
1.64,3.88,0.00256473
1.72,3.88,0.00235739
1.8,3.88,0.00207576
1.88,3.88,0.00176567
1.96,3.88,0.00145857
2.04,3.88,0.00121581
2.12,3.88,0.00103807
2.2,3.88,0.000891968
2.28,3.88,0.000744367
2.36,3.88,0.000609584
2.44,3.88,0.000484603
2.52,3.88,0.00037708
2.6,3.88,0.000287089
2.68,3.88,0.000229105
2.76,3.88,0.000190206
2.84,3.88,0.000166053
2.92,3.88,0.000140113
3,3.88,0.000115485
3.08,3.88,9.2528e-05
3.16,3.88,7.28978e-05
3.24,3.88,5.57158e-05
3.32,3.88,4.13887e-05
3.4,3.88,3.18549e-05
3.48,3.88,2.51937e-05
3.56,3.88,1.76107e-05
3.64,3.88,1.0287e-05
3.72,3.88,1.10169e-05
3.8,3.88,1.72665e-05
3.88,3.88,2.33638e-05
3.96,3.88,2.46477e-05
-3.96,3.8,0
-3.88,3.8,2.35474e-06
-3.8,3.8,9.57773e-07
-3.72,3.8,1.56021e-05
-3.64,3.8,2.73291e-05
-3.56,3.8,3.84943e-05
-3.48,3.8,4.17508e-05
-3.4,3.8,4.11793e-05
-3.32,3.8,3.02992e-05
-3.24,3.8,2.906e-05
-3.16,3.8,3.92304e-05
-3.08,3.8,5.80624e-05
-3,3.8,8.99714e-05
-2.92,3.8,0.000144865
-2.84,3.8,0.00022022
-2.76,3.8,0.000331257
-2.68,3.8,0.000420119
-2.6,3.8,0.000507876
-2.52,3.8,0.000564227
-2.44,3.8,0.000644797
-2.36,3.8,0.000774045
-2.28,3.8,0.000946362
-2.2,3.8,0.00119222
-2.12,3.8,0.00142718
-2.04,3.8,0.00163372
-1.96,3.8,0.00180718
-1.88,3.8,0.00201706
-1.8,3.8,0.00255033
-1.72,3.8,0.00290713
-1.64,3.8,0.00322488
-1.56,3.8,0.00343106
-1.48,3.8,0.00364169
-1.4,3.8,0.00386629
-1.32,3.8,0.00421147
-1.24,3.8,0.004667
-1.16,3.8,0.00541011
-1.08,3.8,0.00617755
-1,3.8,0.00696995
-0.92,3.8,0.00777906
-0.84,3.8,0.00837854
-0.76,3.8,0.00927648
-0.68,3.8,0.00994925
-0.6,3.8,0.0104031
-0.52,3.8,0.0109096
-0.44,3.8,0.0111494
-0.36,3.8,0.0113538
-0.28,3.8,0.0115979
-0.2,3.8,0.0119589
-0.12,3.8,0.0123053
-0.04,3.8,0.0125277
0.04,3.8,0.0125047
0.12,3.8,0.0124178
0.2,3.8,0.0122189
0.28,3.8,0.0118918
0.36,3.8,0.0114877
0.44,3.8,0.010861
0.52,3.8,0.0104959
0.6,3.8,0.0101676
0.68,3.8,0.0097652
0.76,3.8,0.00925719
0.84,3.8,0.00869007
0.92,3.8,0.00790464
1,3.8,0.00732557
1.08,3.8,0.00671085
1.16,3.8,0.00604682
1.24,3.8,0.00544103
1.32,3.8,0.00484619
1.4,3.8,0.00442833
1.48,3.8,0.00407356
1.56,3.8,0.00352708
1.64,3.8,0.0032497
1.72,3.8,0.00287466
1.8,3.8,0.002489
1.88,3.8,0.00210379
1.96,3.8,0.00172631
2.04,3.8,0.00145733
2.12,3.8,0.00125691
2.2,3.8,0.00107292
2.28,3.8,0.000905326
2.36,3.8,0.000753314
2.44,3.8,0.000633468
2.52,3.8,0.000484655
2.6,3.8,0.000369373
2.68,3.8,0.000292247
2.76,3.8,0.000241141
2.84,3.8,0.000201261
2.92,3.8,0.000176654
3,3.8,0.000151542
3.08,3.8,0.000122513
3.16,3.8,9.57457e-05
3.24,3.8,7.36354e-05
3.32,3.8,5.37714e-05
3.4,3.8,3.76426e-05
3.48,3.8,2.6356e-05
3.56,3.8,1.77396e-05
3.64,3.8,9.11082e-06
3.72,3.8,1.01138e-05
3.8,3.8,1.37762e-05
3.88,3.8,1.75709e-05
3.96,3.8,1.75065e-05
-3.96,3.72,7.53531e-07
-3.88,3.72,2.76453e-06
-3.8,3.72,7.80086e-06
-3.72,3.72,1.63759e-05
-3.64,3.72,2.65425e-05
-3.56,3.72,3.78593e-05
-3.48,3.72,3.97917e-05
-3.4,3.72,3.82456e-05
-3.32,3.72,3.8554e-05
-3.24,3.72,4.54908e-05
-3.16,3.72,5.81181e-05
-3.08,3.72,8.07491e-05
-3,3.72,0.000121227
-2.92,3.72,0.000192188
-2.84,3.72,0.000301595
-2.76,3.72,0.000424573
-2.68,3.72,0.000525083
-2.6,3.72,0.00065574
-2.52,3.72,0.000743966
-2.44,3.72,0.000864304
-2.36,3.72,0.00102402
-2.28,3.72,0.00124381
-2.2,3.72,0.00152784
-2.12,3.72,0.00181321
-2.04,3.72,0.00208272
-1.96,3.72,0.00234209
-1.88,3.72,0.00265462
-1.8,3.72,0.00321774
-1.72,3.72,0.00367168
-1.64,3.72,0.00408354
-1.56,3.72,0.00444827
-1.48,3.72,0.0048222
-1.4,3.72,0.00518606
-1.32,3.72,0.00562126
-1.24,3.72,0.00624678
-1.16,3.72,0.00725265
-1.08,3.72,0.00835916
-1,3.72,0.00942428
-0.92,3.72,0.0103491
-0.84,3.72,0.0111132
-0.76,3.72,0.0120435
-0.68,3.72,0.0128556
-0.6,3.72,0.0134708
-0.52,3.72,0.0140137
-0.44,3.72,0.0143544
-0.36,3.72,0.0147081
-0.28,3.72,0.0151385
-0.2,3.72,0.0156403
-0.12,3.72,0.0160159
-0.04,3.72,0.0161452
0.04,3.72,0.0160358
0.12,3.72,0.0158726
0.2,3.72,0.0156839
0.28,3.72,0.0154481
0.36,3.72,0.0151086
0.44,3.72,0.0145399
0.52,3.72,0.0140077
0.6,3.72,0.0134163
0.68,3.72,0.0126927
0.76,3.72,0.0119271
0.84,3.72,0.011179
0.92,3.72,0.0103672
1,3.72,0.00958832
1.08,3.72,0.00872377
1.16,3.72,0.00784488
1.24,3.72,0.00707175
1.32,3.72,0.00637111
1.4,3.72,0.00578337
1.48,3.72,0.00522727
1.56,3.72,0.00457809
1.64,3.72,0.00410885
1.72,3.72,0.00361993
1.8,3.72,0.00311023
1.88,3.72,0.00262809
1.96,3.72,0.0021918
2.04,3.72,0.00186535
2.12,3.72,0.00159326
2.2,3.72,0.00134458
2.28,3.72,0.00113527
2.36,3.72,0.00096754
2.44,3.72,0.000825301
2.52,3.72,0.000647998
2.6,3.72,0.000502697
2.68,3.72,0.000407662
2.76,3.72,0.000336607
2.84,3.72,0.000265051
2.92,3.72,0.000224535
3,3.72,0.000196619
3.08,3.72,0.000160513
3.16,3.72,0.000122518
3.24,3.72,9.07089e-05
3.32,3.72,6.55122e-05
3.4,3.72,4.68039e-05
3.48,3.72,3.48194e-05
3.56,3.72,2.61712e-05
3.64,3.72,1.91505e-05
3.72,3.72,1.48875e-05
3.8,3.72,1.29462e-05
3.88,3.72,1.16748e-05
3.96,3.72,1.01058e-05
-3.96,3.64,6.59461e-07
-3.88,3.64,2.32456e-06
-3.8,3.64,6.44194e-06
-3.72,3.64,1.37732e-05
-3.64,3.64,2.15974e-05
-3.56,3.64,2.77324e-05
-3.48,3.64,3.19324e-05
-3.4,3.64,3.99329e-05
-3.32,3.64,5.21538e-05
-3.24,3.64,6.75468e-05
-3.16,3.64,8.80323e-05
-3.08,3.64,0.000117692
-3,3.64,0.000168599
-2.92,3.64,0.000260672
-2.84,3.64,0.000390663
-2.76,3.64,0.000535679
-2.68,3.64,0.000649692
-2.6,3.64,0.000819735
-2.52,3.64,0.000960172
-2.44,3.64,0.00110025
-2.36,3.64,0.00130153
-2.28,3.64,0.00157582
-2.2,3.64,0.00192911
-2.12,3.64,0.0023158
-2.04,3.64,0.00269652
-1.96,3.64,0.00307087
-1.88,3.64,0.00353027
-1.8,3.64,0.00412315
-1.72,3.64,0.00472853
-1.64,3.64,0.0053318
-1.56,3.64,0.00596268
-1.48,3.64,0.00663293
-1.4,3.64,0.00724274
-1.32,3.64,0.00787485
-1.24,3.64,0.00882039
-1.16,3.64,0.0100851
-1.08,3.64,0.0115991
-1,3.64,0.0129633
-0.92,3.64,0.0140005
-0.84,3.64,0.0149506
-0.76,3.64,0.0159364
-0.68,3.64,0.0168966
-0.6,3.64,0.0177375
-0.52,3.64,0.0184187
-0.44,3.64,0.0189472
-0.36,3.64,0.0194186
-0.28,3.64,0.0199752
-0.2,3.64,0.0206185
-0.12,3.64,0.0210693
-0.04,3.64,0.0212394
0.04,3.64,0.0210579
0.12,3.64,0.0207968
0.2,3.64,0.0205749
0.28,3.64,0.0203819
0.36,3.64,0.0200832
0.44,3.64,0.0194889
0.52,3.64,0.0186885
0.6,3.64,0.0178526
0.68,3.64,0.0169509
0.76,3.64,0.0159722
0.84,3.64,0.0149964
0.92,3.64,0.0139832
1,3.64,0.0128663
1.08,3.64,0.0116411
1.16,3.64,0.0104527
1.24,3.64,0.00941194
1.32,3.64,0.00849839
1.4,3.64,0.00765948
1.48,3.64,0.00686999
1.56,3.64,0.00609001
1.64,3.64,0.00535058
1.72,3.64,0.00466747
1.8,3.64,0.00404357
1.88,3.64,0.00341301
1.96,3.64,0.00290344
2.04,3.64,0.00248366
2.12,3.64,0.00209804
2.2,3.64,0.00174988
2.28,3.64,0.00148538
2.36,3.64,0.00128582
2.44,3.64,0.00110023
2.52,3.64,0.000897522
2.6,3.64,0.000690817
2.68,3.64,0.000574519
2.76,3.64,0.000504721
2.84,3.64,0.000390962
2.92,3.64,0.000294877
3,3.64,0.000256234
3.08,3.64,0.000209998
3.16,3.64,0.000153838
3.24,3.64,0.000106098
3.32,3.64,7.38929e-05
3.4,3.64,5.53502e-05
3.48,3.64,4.58117e-05
3.56,3.64,3.82259e-05
3.64,3.64,3.06482e-05
3.72,3.64,2.29775e-05
3.8,3.64,1.57239e-05
3.88,3.64,9.5895e-06
3.96,3.64,2.86054e-06
-3.96,3.56,7.97939e-07
-3.88,3.56,2.06263e-06
-3.8,3.56,5.01555e-06
-3.72,3.56,1.48114e-05
-3.64,3.56,2.05603e-05
-3.56,3.56,2.55283e-05
-3.48,3.56,3.10414e-05
-3.4,3.56,4.51443e-05
-3.32,3.56,7.08133e-05
-3.24,3.56,9.78999e-05
-3.16,3.56,0.000140375
-3.08,3.56,0.000181295
-3,3.56,0.000240536
-2.92,3.56,0.000341919
-2.84,3.56,0.00047868
-2.76,3.56,0.00065116
-2.68,3.56,0.000797729
-2.6,3.56,0.00103717
-2.52,3.56,0.00119803
-2.44,3.56,0.00139168
-2.36,3.56,0.00163947
-2.28,3.56,0.00198592
-2.2,3.56,0.00244987
-2.12,3.56,0.0029948
-2.04,3.56,0.00353534
-1.96,3.56,0.0040704
-1.88,3.56,0.00469182
-1.8,3.56,0.00544616
-1.72,3.56,0.00626538
-1.64,3.56,0.00711962
-1.56,3.56,0.00806919
-1.48,3.56,0.00909231
-1.4,3.56,0.0100587
-1.32,3.56,0.0110459
-1.24,3.56,0.0123246
-1.16,3.56,0.0140252
-1.08,3.56,0.0158842
-1,3.56,0.0175172
-0.92,3.56,0.0188297
-0.84,3.56,0.0200291
-0.76,3.56,0.0212535
-0.68,3.56,0.0224422
-0.6,3.56,0.0235805
-0.52,3.56,0.0245614
-0.44,3.56,0.0252986
-0.36,3.56,0.0258481
-0.28,3.56,0.0263857
-0.2,3.56,0.0269805
-0.12,3.56,0.0275239
-0.04,3.56,0.0277971
0.04,3.56,0.0276721
0.12,3.56,0.027349
0.2,3.56,0.0270521
0.28,3.56,0.0267944
0.36,3.56,0.0263999
0.44,3.56,0.0256143
0.52,3.56,0.0245492
0.6,3.56,0.0234795
0.68,3.56,0.0224692
0.76,3.56,0.0213476
0.84,3.56,0.0201235
0.92,3.56,0.0187977
1,3.56,0.0173098
1.08,3.56,0.0156608
1.16,3.56,0.0140433
1.24,3.56,0.012609
1.32,3.56,0.0113265
1.4,3.56,0.010205
1.48,3.56,0.009164
1.56,3.56,0.00811759
1.64,3.56,0.0071349
1.72,3.56,0.00618436
1.8,3.56,0.0053076
1.88,3.56,0.00455211
1.96,3.56,0.00388498
2.04,3.56,0.00333511
2.12,3.56,0.00279915
2.2,3.56,0.00233241
2.28,3.56,0.00198284
2.36,3.56,0.00173268
2.44,3.56,0.00149035
2.52,3.56,0.00122814
2.6,3.56,0.00097759
2.68,3.56,0.00079333
2.76,3.56,0.000667245
2.84,3.56,0.000531059
2.92,3.56,0.000411872
3,3.56,0.000336398
3.08,3.56,0.000270158
3.16,3.56,0.000189869
3.24,3.56,0.000127157
3.32,3.56,8.72576e-05
3.4,3.56,6.56455e-05
3.48,3.56,5.60169e-05
3.56,3.56,4.58242e-05
3.64,3.56,3.82629e-05
3.72,3.56,2.914e-05
3.8,3.56,1.90853e-05
3.88,3.56,1.03268e-05
3.96,3.56,4.17119e-06
-3.96,3.48,2.48224e-06
-3.88,3.48,4.34512e-06
-3.8,3.48,1.88985e-05
-3.72,3.48,2.75189e-05
-3.64,3.48,3.18359e-05
-3.56,3.48,3.66965e-05
-3.48,3.48,4.94114e-05
-3.4,3.48,7.27287e-05
-3.32,3.48,0.000109086
-3.24,3.48,0.000163441
-3.16,3.48,0.000220695
-3.08,3.48,0.000277596
-3,3.48,0.000343054
-2.92,3.48,0.000429778
-2.84,3.48,0.000579443
-2.76,3.48,0.000780551
-2.68,3.48,0.000989804
-2.6,3.48,0.00127635
-2.52,3.48,0.00154858
-2.44,3.48,0.00184944
-2.36,3.48,0.00219356
-2.28,3.48,0.00263687
-2.2,3.48,0.00322611
-2.12,3.48,0.00393508
-2.04,3.48,0.0046788
-1.96,3.48,0.00543557
-1.88,3.48,0.00631941
-1.8,3.48,0.00731856
-1.72,3.48,0.00839474
-1.64,3.48,0.00956265
-1.56,3.48,0.0108528
-1.48,3.48,0.0122471
-1.4,3.48,0.0136545
-1.32,3.48,0.0151649
-1.24,3.48,0.0170095
-1.16,3.48,0.0191367
-1.08,3.48,0.0213394
-1,3.48,0.0232678
-0.92,3.48,0.0249852
-0.84,3.48,0.0266075
-0.76,3.48,0.0282814
-0.68,3.48,0.029922
-0.6,3.48,0.0314126
-0.52,3.48,0.0327133
-0.44,3.48,0.0336827
-0.36,3.48,0.0343366
-0.28,3.48,0.0348611
-0.2,3.48,0.0354341
-0.12,3.48,0.0360424
-0.04,3.48,0.0363416
0.04,3.48,0.0362368
0.12,3.48,0.0358476
0.2,3.48,0.0354655
0.28,3.48,0.035131
0.36,3.48,0.0345527
0.44,3.48,0.0334567
0.52,3.48,0.0320199
0.6,3.48,0.0306403
0.68,3.48,0.0294002
0.76,3.48,0.0281021
0.84,3.48,0.0266067
0.92,3.48,0.0249355
1,3.48,0.0230376
1.08,3.48,0.0209499
1.16,3.48,0.0188739
1.24,3.48,0.0168896
1.32,3.48,0.0151074
1.4,3.48,0.0136037
1.48,3.48,0.0122475
1.56,3.48,0.0109475
1.64,3.48,0.00964519
1.72,3.48,0.00839618
1.8,3.48,0.00719819
1.88,3.48,0.00609712
1.96,3.48,0.00520639
2.04,3.48,0.00445153
2.12,3.48,0.00373927
2.2,3.48,0.00312008
2.28,3.48,0.00266627
2.36,3.48,0.00232482
2.44,3.48,0.00200562
2.52,3.48,0.00167035
2.6,3.48,0.00134192
2.68,3.48,0.00107825
2.76,3.48,0.000870701
2.84,3.48,0.000695269
2.92,3.48,0.000533096
3,3.48,0.000433986
3.08,3.48,0.000350397
3.16,3.48,0.000247278
3.24,3.48,0.000169196
3.32,3.48,0.000118763
3.4,3.48,9.44118e-05
3.48,3.48,7.07084e-05
3.56,3.48,5.47067e-05
3.64,3.48,4.13261e-05
3.72,3.48,3.06353e-05
3.8,3.48,2.02487e-05
3.88,3.48,1.08922e-05
3.96,3.48,4.83936e-06
-3.96,3.4,1.37307e-05
-3.88,3.4,2.67548e-05
-3.8,3.4,4.26903e-05
-3.72,3.4,5.49875e-05
-3.64,3.4,5.81241e-05
-3.56,3.4,6.16971e-05
-3.48,3.4,8.11349e-05
-3.4,3.4,0.000122348
-3.32,3.4,0.000181412
-3.24,3.4,0.000249174
-3.16,3.4,0.000323557
-3.08,3.4,0.000393469
-3,3.4,0.00046701
-2.92,3.4,0.000557215
-2.84,3.4,0.000725015
-2.76,3.4,0.000969308
-2.68,3.4,0.0012626
-2.6,3.4,0.00163675
-2.52,3.4,0.00205626
-2.44,3.4,0.00252684
-2.36,3.4,0.00303385
-2.28,3.4,0.00360562
-2.2,3.4,0.00431732
-2.12,3.4,0.00518414
-2.04,3.4,0.00620592
-1.96,3.4,0.00724764
-1.88,3.4,0.00843956
-1.8,3.4,0.0097575
-1.72,3.4,0.0111891
-1.64,3.4,0.0127426
-1.56,3.4,0.0144378
-1.48,3.4,0.0162834
-1.4,3.4,0.018225
-1.32,3.4,0.0203298
-1.24,3.4,0.0227449
-1.16,3.4,0.0254547
-1.08,3.4,0.028133
-1,3.4,0.0305497
-0.92,3.4,0.0327237
-0.84,3.4,0.0349072
-0.76,3.4,0.0372657
-0.68,3.4,0.039514
-0.6,3.4,0.0414508
-0.52,3.4,0.0431135
-0.44,3.4,0.0444468
-0.36,3.4,0.0453995
-0.28,3.4,0.0459966
-0.2,3.4,0.0465627
-0.12,3.4,0.0471908
-0.04,3.4,0.0475129
0.04,3.4,0.047419
0.12,3.4,0.0470664
0.2,3.4,0.0467129
0.28,3.4,0.0463046
0.36,3.4,0.0454516
0.44,3.4,0.043903
0.52,3.4,0.0419617
0.6,3.4,0.0401052
0.68,3.4,0.0383892
0.76,3.4,0.0366486
0.84,3.4,0.0346989
0.92,3.4,0.0325189
1,3.4,0.0301898
1.08,3.4,0.0276684
1.16,3.4,0.0250566
1.24,3.4,0.0224639
1.32,3.4,0.0200874
1.4,3.4,0.0180581
1.48,3.4,0.0162823
1.56,3.4,0.0146146
1.64,3.4,0.0129871
1.72,3.4,0.0113585
1.8,3.4,0.00972599
1.88,3.4,0.00821158
1.96,3.4,0.0069378
2.04,3.4,0.00590084
2.12,3.4,0.00498908
2.2,3.4,0.00418417
2.28,3.4,0.00355183
2.36,3.4,0.00305565
2.44,3.4,0.00261715
2.52,3.4,0.00218808
2.6,3.4,0.00177954
2.68,3.4,0.00142728
2.76,3.4,0.00114198
2.84,3.4,0.00091379
2.92,3.4,0.000742466
3,3.4,0.000559832
3.08,3.4,0.000457681
3.16,3.4,0.000328745
3.24,3.4,0.000236671
3.32,3.4,0.000180459
3.4,3.4,0.000144934
3.48,3.4,0.000107045
3.56,3.4,6.30893e-05
3.64,3.4,4.39897e-05
3.72,3.4,3.2752e-05
3.8,3.4,2.28518e-05
3.88,3.4,1.33206e-05
3.96,3.4,6.66542e-06
-3.96,3.32,2.65508e-05
-3.88,3.32,4.85809e-05
-3.8,3.32,7.08205e-05
-3.72,3.32,8.61322e-05
-3.64,3.32,9.10116e-05
-3.56,3.32,0.00010049
-3.48,3.32,0.000134471
-3.4,3.32,0.000196744
-3.32,3.32,0.000273828
-3.24,3.32,0.000344143
-3.16,3.32,0.000416221
-3.08,3.32,0.000506736
-3,3.32,0.000598655
-2.92,3.32,0.000728236
-2.84,3.32,0.000950707
-2.76,3.32,0.00127315
-2.68,3.32,0.00167871
-2.6,3.32,0.00216875
-2.52,3.32,0.00275447
-2.44,3.32,0.00340627
-2.36,3.32,0.00413647
-2.28,3.32,0.00485737
-2.2,3.32,0.00581783
-2.12,3.32,0.00682252
-2.04,3.32,0.00804838
-1.96,3.32,0.00948247
-1.88,3.32,0.011101
-1.8,3.32,0.0128572
-1.72,3.32,0.014737
-1.64,3.32,0.0168097
-1.56,3.32,0.019045
-1.48,3.32,0.0214044
-1.4,3.32,0.0239186
-1.32,3.32,0.0267305
-1.24,3.32,0.0298754
-1.16,3.32,0.0332986
-1.08,3.32,0.0366514
-1,3.32,0.039648
-0.92,3.32,0.0424375
-0.84,3.32,0.0453526
-0.76,3.32,0.0484605
-0.68,3.32,0.051491
-0.6,3.32,0.0540694
-0.52,3.32,0.0562035
-0.44,3.32,0.0580726
-0.36,3.32,0.0595379
-0.28,3.32,0.0605386
-0.2,3.32,0.0612383
-0.12,3.32,0.0617927
-0.04,3.32,0.0622082
0.04,3.32,0.0622838
0.12,3.32,0.0621346
0.2,3.32,0.0618356
0.28,3.32,0.0612937
0.36,3.32,0.060076
0.44,3.32,0.0579791
0.52,3.32,0.055356
0.6,3.32,0.0527222
0.68,3.32,0.0501777
0.76,3.32,0.0475587
0.84,3.32,0.0448143
0.92,3.32,0.0420153
1,3.32,0.0391008
1.08,3.32,0.0360776
1.16,3.32,0.0328973
1.24,3.32,0.0296745
1.32,3.32,0.026607
1.4,3.32,0.0238559
1.48,3.32,0.0214583
1.56,3.32,0.0192873
1.64,3.32,0.0171863
1.72,3.32,0.0150581
1.8,3.32,0.0129041
1.88,3.32,0.0108516
1.96,3.32,0.00913171
2.04,3.32,0.00776214
2.12,3.32,0.00661807
2.2,3.32,0.00559918
2.28,3.32,0.00471594
2.36,3.32,0.00397763
2.44,3.32,0.00333785
2.52,3.32,0.0027589
2.6,3.32,0.00224606
2.68,3.32,0.001824
2.76,3.32,0.00147703
2.84,3.32,0.00120541
2.92,3.32,0.000997869
3,3.32,0.000827442
3.08,3.32,0.000659275
3.16,3.32,0.000451473
3.24,3.32,0.000333175
3.32,3.32,0.000257734
3.4,3.32,0.000199059
3.48,3.32,0.000144323
3.56,3.32,9.30656e-05
3.64,3.32,5.57351e-05
3.72,3.32,4.35204e-05
3.8,3.32,3.13729e-05
3.88,3.32,2.09055e-05
3.96,3.32,1.31716e-05
-3.96,3.24,4.89979e-05
-3.88,3.24,7.08201e-05
-3.8,3.24,9.38592e-05
-3.72,3.24,0.000108953
-3.64,3.24,0.000119504
-3.56,3.24,0.000142257
-3.48,3.24,0.000198711
-3.4,3.24,0.000282475
-3.32,3.24,0.000368513
-3.24,3.24,0.000439079
-3.16,3.24,0.000517973
-3.08,3.24,0.000640977
-3,3.24,0.000771754
-2.92,3.24,0.000965037
-2.84,3.24,0.00127349
-2.76,3.24,0.00171514
-2.68,3.24,0.00228314
-2.6,3.24,0.0029253
-2.52,3.24,0.00364923
-2.44,3.24,0.00447076
-2.36,3.24,0.00535856
-2.28,3.24,0.00631214
-2.2,3.24,0.007455
-2.12,3.24,0.00879383
-2.04,3.24,0.010408
-1.96,3.24,0.012336
-1.88,3.24,0.0144862
-1.8,3.24,0.0167756
-1.72,3.24,0.0192443
-1.64,3.24,0.0219868
-1.56,3.24,0.0249365
-1.48,3.24,0.0279748
-1.4,3.24,0.0312063
-1.32,3.24,0.0348259
-1.24,3.24,0.0389054
-1.16,3.24,0.0431764
-1.08,3.24,0.047334
-1,3.24,0.05117
-0.92,3.24,0.0548478
-0.84,3.24,0.0587382
-0.76,3.24,0.0628159
-0.68,3.24,0.0666515
-0.6,3.24,0.0700078
-0.52,3.24,0.0728634
-0.44,3.24,0.075361
