x,y,flux(W/m2)
0.92,3.88,0.559383
1,3.88,0.549516
1.08,3.88,0.539402
1.16,3.88,0.528538
1.24,3.88,0.515278
1.32,3.88,0.499928
1.4,3.88,0.485361
1.48,3.88,0.469548
1.56,3.88,0.455302
1.64,3.88,0.440181
1.72,3.88,0.424822
1.8,3.88,0.41116
1.88,3.88,0.396153
1.96,3.88,0.380443
2.04,3.88,0.36405
2.12,3.88,0.348998
2.2,3.88,0.335053
2.28,3.88,0.321064
2.36,3.88,0.306392
2.44,3.88,0.290211
2.52,3.88,0.275412
2.6,3.88,0.261979
2.68,3.88,0.249351
2.76,3.88,0.236808
2.84,3.88,0.224076
2.92,3.88,0.211532
3,3.88,0.199605
3.08,3.88,0.188213
3.16,3.88,0.176902
3.24,3.88,0.165402
3.32,3.88,0.153802
3.4,3.88,0.142627
3.48,3.88,0.132223
3.56,3.88,0.123122
3.64,3.88,0.115453
3.72,3.88,0.109115
3.8,3.88,0.102788
3.88,3.88,0.0987456
3.96,3.88,0.0961128
-3.96,3.8,0.0979422
-3.88,3.8,0.101228
-3.8,3.8,0.106767
-3.72,3.8,0.112938
-3.64,3.8,0.120904
-3.56,3.8,0.130026
-3.48,3.8,0.140422
-3.4,3.8,0.151208
-3.32,3.8,0.16193
-3.24,3.8,0.172542
-3.16,3.8,0.184129
-3.08,3.8,0.19668
-3,3.8,0.210619
-2.92,3.8,0.224527
-2.84,3.8,0.238164
-2.76,3.8,0.251706
-2.68,3.8,0.265133
-2.6,3.8,0.279067
-2.52,3.8,0.293479
-2.44,3.8,0.308351
-2.36,3.8,0.324105
-2.28,3.8,0.339223
-2.2,3.8,0.355187
-2.12,3.8,0.371348
-2.04,3.8,0.387799
-1.96,3.8,0.404978
-1.88,3.8,0.420014
-1.8,3.8,0.435961
-1.72,3.8,0.452472
-1.64,3.8,0.467976
-1.56,3.8,0.481968
-1.48,3.8,0.495282
-1.4,3.8,0.509727
-1.32,3.8,0.522714
-1.24,3.8,0.5375
-1.16,3.8,0.550124
-1.08,3.8,0.562363
-1,3.8,0.57469
-0.92,3.8,0.587218
-0.84,3.8,0.599594
-0.76,3.8,0.61176
-0.68,3.8,0.623525
-0.6,3.8,0.634045
-0.52,3.8,0.642441
-0.44,3.8,0.647727
-0.36,3.8,0.648602
-0.28,3.8,0.649344
-0.2,3.8,0.651278
-0.12,3.8,0.656682
-0.04,3.8,0.657624
0.04,3.8,0.657199
0.12,3.8,0.655877
0.2,3.8,0.654351
0.28,3.8,0.652126
0.36,3.8,0.649384
0.44,3.8,0.644034
0.52,3.8,0.635363
0.6,3.8,0.628946
0.68,3.8,0.616186
0.76,3.8,0.611453
0.84,3.8,0.60345
0.92,3.8,0.591449
1,3.8,0.580285
1.08,3.8,0.569585
1.16,3.8,0.558058
1.24,3.8,0.545677
1.32,3.8,0.528605
1.4,3.8,0.513014
1.48,3.8,0.497951
1.56,3.8,0.481222
1.64,3.8,0.46681
1.72,3.8,0.450448
1.8,3.8,0.43573
1.88,3.8,0.421489
1.96,3.8,0.405346
2.04,3.8,0.387458
2.12,3.8,0.371639
2.2,3.8,0.356014
2.28,3.8,0.34063
2.36,3.8,0.324074
2.44,3.8,0.306808
2.52,3.8,0.290987
2.6,3.8,0.276559
2.68,3.8,0.2636
2.76,3.8,0.250723
2.84,3.8,0.237781
2.92,3.8,0.224525
3,3.8,0.211713
3.08,3.8,0.199334
3.16,3.8,0.187414
3.24,3.8,0.17521
3.32,3.8,0.162784
3.4,3.8,0.151059
3.48,3.8,0.140119
3.56,3.8,0.130662
3.64,3.8,0.122503
3.72,3.8,0.115183
3.8,3.8,0.109362
3.88,3.8,0.103871
3.96,3.8,0.100555
-3.96,3.72,0.103955
-3.88,3.72,0.108426
-3.8,3.72,0.113549
-3.72,3.72,0.120767
-3.64,3.72,0.129359
-3.56,3.72,0.139214
-3.48,3.72,0.15012
-3.4,3.72,0.161566
-3.32,3.72,0.173271
-3.24,3.72,0.185002
-3.16,3.72,0.197378
-3.08,3.72,0.210508
-3,3.72,0.224785
-2.92,3.72,0.239591
-2.84,3.72,0.254476
-2.76,3.72,0.269411
-2.68,3.72,0.284466
-2.6,3.72,0.299512
-2.52,3.72,0.314562
-2.44,3.72,0.329976
-2.36,3.72,0.346181
-2.28,3.72,0.362364
-2.2,3.72,0.379157
-2.12,3.72,0.396697
-2.04,3.72,0.414895
-1.96,3.72,0.433088
-1.88,3.72,0.450031
-1.8,3.72,0.467193
-1.72,3.72,0.484276
-1.64,3.72,0.50006
-1.56,3.72,0.514378
-1.48,3.72,0.528191
-1.4,3.72,0.543054
-1.32,3.72,0.557858
-1.24,3.72,0.573201
-1.16,3.72,0.587103
-1.08,3.72,0.600703
-1,3.72,0.614252
-0.92,3.72,0.627199
-0.84,3.72,0.639679
-0.76,3.72,0.65201
-0.68,3.72,0.664129
-0.6,3.72,0.675271
-0.52,3.72,0.684539
-0.44,3.72,0.69076
-0.36,3.72,0.692839
-0.28,3.72,0.693562
-0.2,3.72,0.695266
-0.12,3.72,0.699448
-0.04,3.72,0.701709
0.04,3.72,0.702217
0.12,3.72,0.700879
0.2,3.72,0.698559
0.28,3.72,0.695773
0.36,3.72,0.692375
0.44,3.72,0.686865
0.52,3.72,0.678945
0.6,3.72,0.671503
0.68,3.72,0.661194
0.76,3.72,0.65374
0.84,3.72,0.643821
0.92,3.72,0.631607
1,3.72,0.619891
1.08,3.72,0.608395
1.16,3.72,0.595816
1.24,3.72,0.581849
1.32,3.72,0.565254
1.4,3.72,0.54871
1.48,3.72,0.532134
1.56,3.72,0.514894
1.64,3.72,0.498948
1.72,3.72,0.48263
1.8,3.72,0.466939
1.88,3.72,0.451159
1.96,3.72,0.434363
2.04,3.72,0.416499
2.12,3.72,0.399189
2.2,3.72,0.381894
2.28,3.72,0.364772
2.36,3.72,0.347126
2.44,3.72,0.328946
2.52,3.72,0.311473
2.6,3.72,0.295582
2.68,3.72,0.281592
2.76,3.72,0.268178
2.84,3.72,0.254307
2.92,3.72,0.239984
3,3.72,0.226009
3.08,3.72,0.212605
3.16,3.72,0.199562
3.24,3.72,0.186572
3.32,3.72,0.173712
3.4,3.72,0.161474
3.48,3.72,0.150059
3.56,3.72,0.139903
3.64,3.72,0.131083
3.72,3.72,0.123447
3.8,3.72,0.116143
3.88,3.72,0.11043
3.96,3.72,0.105779
-3.96,3.64,0.111069
-3.88,3.64,0.115256
-3.8,3.64,0.121485
-3.72,3.64,0.129776
-3.64,3.64,0.139761
-3.56,3.64,0.150603
-3.48,3.64,0.162045
-3.4,3.64,0.173954
-3.32,3.64,0.186386
-3.24,3.64,0.199153
-3.16,3.64,0.212435
-3.08,3.64,0.2264
-3,3.64,0.241273
-2.92,3.64,0.257007
-2.84,3.64,0.273083
-2.76,3.64,0.289782
-2.68,3.64,0.306664
-2.6,3.64,0.322937
-2.52,3.64,0.338664
-2.44,3.64,0.354375
-2.36,3.64,0.371062
-2.28,3.64,0.388725
-2.2,3.64,0.406908
-2.12,3.64,0.425808
-2.04,3.64,0.445203
-1.96,3.64,0.46446
-1.88,3.64,0.483242
-1.8,3.64,0.5021
-1.72,3.64,0.520422
-1.64,3.64,0.53733
-1.56,3.64,0.552399
-1.48,3.64,0.567231
-1.4,3.64,0.583015
-1.32,3.64,0.599594
-1.24,3.64,0.615477
-1.16,3.64,0.630726
-1.08,3.64,0.645944
-1,3.64,0.660643
-0.92,3.64,0.674378
-0.84,3.64,0.686412
-0.76,3.64,0.698623
-0.68,3.64,0.710738
-0.6,3.64,0.722656
-0.52,3.64,0.732595
-0.44,3.64,0.740123
-0.36,3.64,0.74409
-0.28,3.64,0.745879
-0.2,3.64,0.748048
-0.12,3.64,0.75061
-0.04,3.64,0.752967
0.04,3.64,0.75381
0.12,3.64,0.752478
0.2,3.64,0.749711
0.28,3.64,0.746272
0.36,3.64,0.742143
0.44,3.64,0.736387
0.52,3.64,0.729095
0.6,3.64,0.720998
0.68,3.64,0.71186
0.76,3.64,0.701888
0.84,3.64,0.690708
0.92,3.64,0.678208
1,3.64,0.66555
1.08,3.64,0.653106
1.16,3.64,0.639212
1.24,3.64,0.623558
1.32,3.64,0.606722
1.4,3.64,0.589324
1.48,3.64,0.57143
1.56,3.64,0.55348
1.64,3.64,0.5363
1.72,3.64,0.519409
1.8,3.64,0.502467
1.88,3.64,0.485476
1.96,3.64,0.467828
2.04,3.64,0.449231
2.12,3.64,0.429861
2.2,3.64,0.41065
2.28,3.64,0.392021
2.36,3.64,0.373371
2.44,3.64,0.354539
2.52,3.64,0.335656
2.6,3.64,0.318228
2.68,3.64,0.302725
2.76,3.64,0.288022
2.84,3.64,0.272854
2.92,3.64,0.257282
3,3.64,0.24201
3.08,3.64,0.227353
3.16,3.64,0.213224
3.24,3.64,0.199476
3.32,3.64,0.186148
3.4,3.64,0.173452
3.48,3.64,0.161644
3.56,3.64,0.150711
3.64,3.64,0.140928
3.72,3.64,0.132105
3.8,3.64,0.124268
3.88,3.64,0.117208
3.96,3.64,0.112015
-3.96,3.56,0.118147
-3.88,3.56,0.12309
-3.8,3.56,0.130217
-3.72,3.56,0.139721
-3.64,3.56,0.151019
-3.56,3.56,0.163076
-3.48,3.56,0.175233
-3.4,3.56,0.187579
-3.32,3.56,0.200416
-3.24,3.56,0.213833
-3.16,3.56,0.228099
-3.08,3.56,0.243155
-3,3.56,0.258939
-2.92,3.56,0.275463
-2.84,3.56,0.292743
-2.76,3.56,0.310946
-2.68,3.56,0.329418
-2.6,3.56,0.347149
-2.52,3.56,0.363899
-2.44,3.56,0.380505
-2.36,3.56,0.398247
-2.28,3.56,0.417521
-2.2,3.56,0.437685
-2.12,3.56,0.457923
-2.04,3.56,0.477945
-1.96,3.56,0.497944
-1.88,3.56,0.518013
-1.8,3.56,0.538664
-1.72,3.56,0.558865
-1.64,3.56,0.577468
-1.56,3.56,0.594305
-1.48,3.56,0.61053
-1.4,3.56,0.627636
-1.32,3.56,0.645282
-1.24,3.56,0.662203
-1.16,3.56,0.678737
-1.08,3.56,0.695512
-1,3.56,0.711659
-0.92,3.56,0.725635
-0.84,3.56,0.737817
-0.76,3.56,0.74947
-0.68,3.56,0.761172
-0.6,3.56,0.77286
-0.52,3.56,0.783835
-0.44,3.56,0.792816
-0.36,3.56,0.798951
-0.28,3.56,0.802884
-0.2,3.56,0.805638
-0.12,3.56,0.807638
-0.04,3.56,0.809088
0.04,3.56,0.809595
0.12,3.56,0.808366
0.2,3.56,0.805618
0.28,3.56,0.801719
0.36,3.56,0.79684
0.44,3.56,0.790627
0.52,3.56,0.783094
0.6,3.56,0.774727
0.68,3.56,0.765015
0.76,3.56,0.753808
0.84,3.56,0.741323
0.92,3.56,0.728143
1,3.56,0.714957
1.08,3.56,0.700933
1.16,3.56,0.685542
1.24,3.56,0.668599
1.32,3.56,0.65062
1.4,3.56,0.632091
1.48,3.56,0.613625
1.56,3.56,0.595149
1.64,3.56,0.57663
1.72,3.56,0.55828
1.8,3.56,0.539984
1.88,3.56,0.52184
1.96,3.56,0.503212
2.04,3.56,0.483299
2.12,3.56,0.462143
2.2,3.56,0.440901
2.28,3.56,0.420491
2.36,3.56,0.40061
2.44,3.56,0.380854
2.52,3.56,0.361151
2.6,3.56,0.342495
2.68,3.56,0.32535
2.76,3.56,0.308993
2.84,3.56,0.292449
2.92,3.56,0.275737
3,3.56,0.259338
3.08,3.56,0.243473
3.16,3.56,0.228262
3.24,3.56,0.213664
3.32,3.56,0.199745
3.4,3.56,0.186542
3.48,3.56,0.174119
3.56,3.56,0.162347
3.64,3.56,0.151395
3.72,3.56,0.141446
3.8,3.56,0.132614
3.88,3.56,0.125091
3.96,3.56,0.119477
-3.96,3.48,0.126779
-3.88,3.48,0.132276
-3.8,3.48,0.140035
-3.72,3.48,0.150244
-3.64,3.48,0.16247
-3.56,3.48,0.17546
-3.48,3.48,0.188565
-3.4,3.48,0.20167
-3.32,3.48,0.215045
-3.24,3.48,0.229124
-3.16,3.48,0.244364
-3.08,3.48,0.26059
-3,3.48,0.2774
-2.92,3.48,0.294677
-2.84,3.48,0.312947
-2.76,3.48,0.332349
-2.68,3.48,0.352225
-2.6,3.48,0.371829
-2.52,3.48,0.390599
-2.44,3.48,0.408971
-2.36,3.48,0.428196
-2.28,3.48,0.449189
-2.2,3.48,0.47122
-2.12,3.48,0.492704
-2.04,3.48,0.513383
-1.96,3.48,0.533937
-1.88,3.48,0.555176
-1.8,3.48,0.57734
-1.72,3.48,0.599655
-1.64,3.48,0.620463
-1.56,3.48,0.639266
-1.48,3.48,0.657046
-1.4,3.48,0.675219
-1.32,3.48,0.69367
-1.24,3.48,0.711551
-1.16,3.48,0.729458
-1.08,3.48,0.748037
-1,3.48,0.765822
-0.92,3.48,0.780747
-0.84,3.48,0.79313
-0.76,3.48,0.804335
-0.68,3.48,0.815416
-0.6,3.48,0.826869
-0.52,3.48,0.838304
-0.44,3.48,0.848464
-0.36,3.48,0.856815
-0.28,3.48,0.863051
-0.2,3.48,0.866752
-0.12,3.48,0.868297
-0.04,3.48,0.868805
0.04,3.48,0.869161
0.12,3.48,0.868394
0.2,3.48,0.86589
0.28,3.48,0.861713
0.36,3.48,0.855969
0.44,3.48,0.849019
0.52,3.48,0.841018
0.6,3.48,0.831896
0.68,3.48,0.821271
0.76,3.48,0.809147
0.84,3.48,0.795654
0.92,3.48,0.781738
1,3.48,0.767375
1.08,3.48,0.751842
1.16,3.48,0.735028
1.24,3.48,0.716862
1.32,3.48,0.697554
1.4,3.48,0.678086
1.48,3.48,0.658739
1.56,3.48,0.639394
1.64,3.48,0.61955
1.72,3.48,0.599273
1.8,3.48,0.578965
1.88,3.48,0.558874
1.96,3.48,0.538907
2.04,3.48,0.51796
2.12,3.48,0.49559
2.2,3.48,0.472746
2.28,3.48,0.450523
2.36,3.48,0.429084
2.44,3.48,0.408075
2.52,3.48,0.387363
2.6,3.48,0.367693
2.68,3.48,0.349163
2.76,3.48,0.331121
2.84,3.48,0.31318
2.92,3.48,0.295502
3,3.48,0.278142
3.08,3.48,0.261137
3.16,3.48,0.244646
3.24,3.48,0.228932
3.32,3.48,0.214115
3.4,3.48,0.200288
3.48,3.48,0.187103
3.56,3.48,0.174297
3.64,3.48,0.162272
3.72,3.48,0.151228
3.8,3.48,0.141757
3.88,3.48,0.134021
3.96,3.48,0.128499
-3.96,3.4,0.137232
-3.88,3.4,0.142902
-3.8,3.4,0.150871
-3.72,3.4,0.161257
-3.64,3.4,0.173769
-3.56,3.4,0.187372
-3.48,3.4,0.201321
-3.4,3.4,0.215514
-3.32,3.4,0.230071
-3.24,3.4,0.245364
-3.16,3.4,0.261755
-3.08,3.4,0.279175
-3,3.4,0.296832
-2.92,3.4,0.314891
-2.84,3.4,0.334081
-2.76,3.4,0.354521
-2.68,3.4,0.375913
-2.6,3.4,0.39749
-2.52,3.4,0.418747
-2.44,3.4,0.439501
-2.36,3.4,0.46063
-2.28,3.4,0.48319
-2.2,3.4,0.50654
-2.12,3.4,0.529359
-2.04,3.4,0.551165
-1.96,3.4,0.572858
-1.88,3.4,0.595237
-1.8,3.4,0.618767
-1.72,3.4,0.642887
-1.64,3.4,0.665888
-1.56,3.4,0.686579
-1.48,3.4,0.705719
-1.4,3.4,0.724955
-1.32,3.4,0.744372
-1.24,3.4,0.76333
-1.16,3.4,0.782647
-1.08,3.4,0.802697
-1,3.4,0.822064
-0.92,3.4,0.838568
-0.84,3.4,0.852138
-0.76,3.4,0.863571
-0.68,3.4,0.874726
-0.6,3.4,0.886046
-0.52,3.4,0.897385
-0.44,3.4,0.908112
-0.36,3.4,0.917648
-0.28,3.4,0.925289
-0.2,3.4,0.929853
-0.12,3.4,0.931153
-0.04,3.4,0.931501
0.04,3.4,0.932255
0.12,3.4,0.932415
0.2,3.4,0.930406
0.28,3.4,0.925667
0.36,3.4,0.918789
0.44,3.4,0.910694
0.52,3.4,0.901767
0.6,3.4,0.891532
0.68,3.4,0.880012
0.76,3.4,0.867052
0.84,3.4,0.853127
0.92,3.4,0.838273
1,3.4,0.822519
1.08,3.4,0.805422
1.16,3.4,0.78736
1.24,3.4,0.768218
1.32,3.4,0.747849
1.4,3.4,0.727073
1.48,3.4,0.706547
1.56,3.4,0.685819
1.64,3.4,0.664247
1.72,3.4,0.641865
1.8,3.4,0.619109
1.88,3.4,0.596788
1.96,3.4,0.575083
2.04,3.4,0.553081
2.12,3.4,0.530022
2.2,3.4,0.506358
2.28,3.4,0.482746
2.36,3.4,0.459672
2.44,3.4,0.437006
2.52,3.4,0.415139
2.6,3.4,0.394297
2.68,3.4,0.374386
2.76,3.4,0.354753
2.84,3.4,0.335381
2.92,3.4,0.316566
3,3.4,0.298272
3.08,3.4,0.280167
3.16,3.4,0.262295
3.24,3.4,0.245189
3.32,3.4,0.229317
3.4,3.4,0.214598
3.48,3.4,0.200374
3.56,3.4,0.186354
3.64,3.4,0.173119
3.72,3.4,0.161389
3.8,3.4,0.1518
3.88,3.4,0.144642
3.96,3.4,0.139969
-3.96,3.32,0.147706
-3.88,3.32,0.153875
-3.8,3.32,0.16222
-3.72,3.32,0.172892
-3.64,3.32,0.185573
-3.56,3.32,0.199381
-3.48,3.32,0.213893
-3.4,3.32,0.229323
-3.32,3.32,0.245727
-3.24,3.32,0.262754
-3.16,3.32,0.280533
-3.08,3.32,0.299023
-3,3.32,0.31772
-2.92,3.32,0.336749
-2.84,3.32,0.356898
-2.76,3.32,0.378468
-2.68,3.32,0.401036
-2.6,3.32,0.424221
-2.52,3.32,0.447583
-2.44,3.32,0.470657
-2.36,3.32,0.493956
-2.28,3.32,0.518194
-2.2,3.32,0.543192
-2.12,3.32,0.567573
-2.04,3.32,0.591048
-1.96,3.32,0.614321
-1.88,3.32,0.637942
-1.8,3.32,0.662548
-1.72,3.32,0.687944
-1.64,3.32,0.712622
-1.56,3.32,0.73515
-1.48,3.32,0.756341
-1.4,3.32,0.777413
-1.32,3.32,0.797976
-1.24,3.32,0.818146
-1.16,3.32,0.838278
-1.08,3.32,0.85917
-1,3.32,0.879813
-0.92,3.32,0.898552
-0.84,3.32,0.914041
-0.76,3.32,0.926811
-0.68,3.32,0.938323
-0.6,3.32,0.949805
-0.52,3.32,0.961091
-0.44,3.32,0.971704
-0.36,3.32,0.981245
-0.28,3.32,0.989315
-0.2,3.32,0.99454
-0.12,3.32,0.996735
-0.04,3.32,0.998004
0.04,3.32,0.999424
0.12,3.32,1.00023
0.2,3.32,0.998177
0.28,3.32,0.992478
0.36,3.32,0.98431
0.44,3.32,0.975035
0.52,3.32,0.964972
0.6,3.32,0.95375
0.68,3.32,0.941083
0.76,3.32,0.92748
0.84,3.32,0.912798
0.92,3.32,0.897116
1,3.32,0.879831
1.08,3.32,0.861445
1.16,3.32,0.842319
1.24,3.32,0.822036
1.32,3.32,0.800517
1.4,3.32,0.77826
1.48,3.32,0.755957
1.56,3.32,0.733481
1.64,3.32,0.710202
1.72,3.32,0.685712
1.8,3.32,0.660872
1.88,3.32,0.63677
1.96,3.32,0.613272
2.04,3.32,0.589801
2.12,3.32,0.565828
2.2,3.32,0.541389
2.28,3.32,0.516867
2.36,3.32,0.492526
2.44,3.32,0.468419
2.52,3.32,0.445083
2.6,3.32,0.422863
2.68,3.32,0.401414
2.76,3.32,0.380193
2.84,3.32,0.359139
2.92,3.32,0.338817
3,3.32,0.319343
3.08,3.32,0.300144
3.16,3.32,0.281157
3.24,3.32,0.26289
3.32,3.32,0.245969
3.4,3.32,0.230186
3.48,3.32,0.214656
3.56,3.32,0.199202
3.64,3.32,0.184723
3.72,3.32,0.17184
3.8,3.32,0.161417
3.88,3.32,0.153777
3.96,3.32,0.148805
-3.96,3.24,0.159771
-3.88,3.24,0.166112
-3.8,3.24,0.174588
-3.72,3.24,0.185334
-3.64,3.24,0.198134
-3.56,3.24,0.212205
-3.48,3.24,0.227425
-3.4,3.24,0.244142
-3.32,3.24,0.262377
-3.24,3.24,0.281173
-3.16,3.24,0.300293
-3.08,3.24,0.31996
-3,3.24,0.340033
-2.92,3.24,0.360515
-2.84,3.24,0.381918
-2.76,3.24,0.404399
-2.68,3.24,0.427869
-2.6,3.24,0.451999
-2.52,3.24,0.476726
-2.44,3.24,0.501683
-2.36,3.24,0.527102
-2.28,3.24,0.553575
-2.2,3.24,0.580662
-2.12,3.24,0.607111
-2.04,3.24,0.632451
-1.96,3.24,0.657385
-1.88,3.24,0.682278
-1.8,3.24,0.707856
-1.72,3.24,0.734332
-1.64,3.24,0.760299
-1.56,3.24,0.785094
-1.48,3.24,0.808835
-1.4,3.24,0.832503
-1.32,3.24,0.854759
-1.24,3.24,0.875605
-1.16,3.24,0.896127
-1.08,3.24,0.917597
-1,3.24,0.939567
-0.92,3.24,0.96053
-0.84,3.24,0.978456
-0.76,3.24,0.992783
-0.68,3.24,1.00497
-0.6,3.24,1.01648
-0.52,3.24,1.0278
-0.44,3.24,1.03861
-0.36,3.24,1.04796
-0.28,3.24,1.05569
-0.2,3.24,1.06167
-0.12,3.24,1.06536
-0.04,3.24,1.0678
0.04,3.24,1.06957
0.12,3.24,1.06996
0.2,3.24,1.06729
0.28,3.24,1.06077
0.36,3.24,1.05167
0.44,3.24,1.04143
0.52,3.24,1.03036
0.6,3.24,1.01808
0.68,3.24,1.00447
0.76,3.24,0.989948
0.84,3.24,0.974511
0.92,3.24,0.957636
1,3.24,0.938926
1.08,3.24,0.919273
1.16,3.24,0.899196
1.24,3.24,0.877882
1.32,3.24,0.854967
1.4,3.24,0.831195
1.48,3.24,0.807014
1.56,3.24,0.78256
1.64,3.24,0.75743
1.72,3.24,0.731487
1.8,3.24,0.705399
1.88,3.24,0.680027
1.96,3.24,0.65514
2.04,3.24,0.629869
2.12,3.24,0.603873
2.2,3.24,0.577782
2.28,3.24,0.551943
2.36,3.24,0.526427
2.44,3.24,0.501061
2.52,3.24,0.476577
2.6,3.24,0.453063
2.68,3.24,0.430155
2.76,3.24,0.407111
2.84,3.24,0.384034
2.92,3.24,0.36191
3,3.24,0.340934
3.08,3.24,0.320634
3.16,3.24,0.300824
3.24,3.24,0.281922
3.32,3.24,0.264287
3.4,3.24,0.247432
3.48,3.24,0.230399
3.56,3.24,0.213434
3.64,3.24,0.19752
3.72,3.24,0.183529
3.8,3.24,0.172095
3.88,3.24,0.163639
3.96,3.24,0.158044
-3.96,3.16,0.170498
-3.88,3.16,0.177395
-3.8,3.16,0.186714
-3.72,3.16,0.197878
-3.64,3.16,0.211185
-3.56,3.16,0.226098
-3.48,3.16,0.242496
-3.4,3.16,0.260754
-3.32,3.16,0.280281
-3.24,3.16,0.300313
-3.16,3.16,0.320652
-3.08,3.16,0.341772
-3,3.16,0.36374
-2.92,3.16,0.38619
-2.84,3.16,0.409078
-2.76,3.16,0.43249
-2.68,3.16,0.456517
-2.6,3.16,0.481402
-2.52,3.16,0.506963
-2.44,3.16,0.533245
-2.36,3.16,0.560677
-2.28,3.16,0.589539
-2.2,3.16,0.618976
-2.12,3.16,0.647445
-2.04,3.16,0.674729
-1.96,3.16,0.701205
-1.88,3.16,0.727847
-1.8,3.16,0.755048
-1.72,3.16,0.782824
-1.64,3.16,0.810383
-1.56,3.16,0.837239
-1.48,3.16,0.863896
-1.4,3.16,0.889938
-1.32,3.16,0.913861
-1.24,3.16,0.935336
-1.16,3.16,0.956133
-1.08,3.16,0.978141
-1,3.16,1.00166
-0.92,3.16,1.02477
